COD_EMPRESA,CODIGO,ESTOQUE_INICIAL,QTD_VENDIDA_TOTAL,VENDA_MEDIA_DIARIA,DIAS_COBERTURA_ESTOQUE_INICIAL,DESCRICAO,NIVEL_1,CD_CIDADE,CD_ESTADO
8,14539,1.0,1.0,0.0013698630136986301,730.0,BACIA SNT.SAVEIRO          0230 PG59,W - LOUCAS E PIAS,Caruaru,PE
9,14539,0.0,3.0,0.00410958904109589,0.0,BACIA SNT.SAVEIRO          0230 PG59,W - LOUCAS E PIAS,Salvador,BA
92,14539,0.0,0.0,0.0,,BACIA SNT.SAVEIRO          0230 PG59,W - LOUCAS E PIAS,Cabo De Santo Agostinho,PE
93,14539,0.0,0.0,0.0,,BACIA SNT.SAVEIRO          0230 PG59,W - LOUCAS E PIAS,Alhandra,PB
1,14540,3.0,8.0,0.010958904109589041,273.75,COLUNA SAVEIRO             0220 PG59,W - LOUCAS E PIAS,Garanhuns,PE
2,14540,1.0,0.0,0.0,,COLUNA SAVEIRO             0220 PG59,W - LOUCAS E PIAS,Recife,PE
3,14540,2.0,2.0,0.0027397260273972603,730.0,COLUNA SAVEIRO             0220 PG59,W - LOUCAS E PIAS,Salvador,BA
4,14540,1.0,13.0,0.01780821917808219,56.15384615384615,COLUNA SAVEIRO             0220 PG59,W - LOUCAS E PIAS,Recife,PE
5,14540,1.0,1.0,0.0013698630136986301,730.0,COLUNA SAVEIRO             0220 PG59,W - LOUCAS E PIAS,Aracaju,SE
6,14540,2.0,1.0,0.0013698630136986301,1460.0,COLUNA SAVEIRO             0220 PG59,W - LOUCAS E PIAS,Joao Pessoa,PB
7,14540,3.0,1.0,0.0013698630136986301,2190.0,COLUNA SAVEIRO             0220 PG59,W - LOUCAS E PIAS,Natal,RN
8,14540,2.0,0.0,0.0,,COLUNA SAVEIRO             0220 PG59,W - LOUCAS E PIAS,Caruaru,PE
9,14540,0.0,0.0,0.0,,COLUNA SAVEIRO             0220 PG59,W - LOUCAS E PIAS,Salvador,BA
92,14540,0.0,0.0,0.0,,COLUNA SAVEIRO             0220 PG59,W - LOUCAS E PIAS,Cabo De Santo Agostinho,PE
93,14540,0.0,0.0,0.0,,COLUNA SAVEIRO             0220 PG59,W - LOUCAS E PIAS,Alhandra,PB
1,146216,0.0,0.0,0.0,,"TINT.ACR.TOQUE.SEDA AC 18,0L   PALHA",S - TINTAS E QUIMICOS,Garanhuns,PE
2,146216,11.0,11.0,0.015068493150684932,730.0,"TINT.ACR.TOQUE.SEDA AC 18,0L   PALHA",S - TINTAS E QUIMICOS,Recife,PE
3,146216,16.0,16.0,0.021917808219178082,730.0,"TINT.ACR.TOQUE.SEDA AC 18,0L   PALHA",S - TINTAS E QUIMICOS,Salvador,BA
4,146216,3.0,11.0,0.015068493150684932,199.0909090909091,"TINT.ACR.TOQUE.SEDA AC 18,0L   PALHA",S - TINTAS E QUIMICOS,Recife,PE
5,146216,2.0,2.0,0.0027397260273972603,730.0,"TINT.ACR.TOQUE.SEDA AC 18,0L   PALHA",S - TINTAS E QUIMICOS,Aracaju,SE
6,146216,2.0,2.0,0.0027397260273972603,730.0,"TINT.ACR.TOQUE.SEDA AC 18,0L   PALHA",S - TINTAS E QUIMICOS,Joao Pessoa,PB
7,146216,2.0,7.0,0.009589041095890411,208.57142857142856,"TINT.ACR.TOQUE.SEDA AC 18,0L   PALHA",S - TINTAS E QUIMICOS,Natal,RN
8,146216,4.0,3.0,0.00410958904109589,973.3333333333335,"TINT.ACR.TOQUE.SEDA AC 18,0L   PALHA",S - TINTAS E QUIMICOS,Caruaru,PE
9,146216,0.0,17.0,0.023287671232876714,0.0,"TINT.ACR.TOQUE.SEDA AC 18,0L   PALHA",S - TINTAS E QUIMICOS,Salvador,BA
92,146216,0.0,0.0,0.0,,"TINT.ACR.TOQUE.SEDA AC 18,0L   PALHA",S - TINTAS E QUIMICOS,Cabo De Santo Agostinho,PE
93,146216,0.0,0.0,0.0,,"TINT.ACR.TOQUE.SEDA AC 18,0L   PALHA",S - TINTAS E QUIMICOS,Alhandra,PB
1,146361,1.0,22.0,0.030136986301369864,33.18181818181818,"TINT.ACR.DELANIL    FC  3,6L B.GARAN",S - TINTAS E QUIMICOS,Garanhuns,PE
2,146361,6.0,106.0,0.14520547945205478,41.320754716981135,"TINT.ACR.DELANIL    FC  3,6L B.GARAN",S - TINTAS E QUIMICOS,Recife,PE
3,146361,7.0,37.0,0.050684931506849315,138.1081081081081,"TINT.ACR.DELANIL    FC  3,6L B.GARAN",S - TINTAS E QUIMICOS,Salvador,BA
4,146361,9.0,52.0,0.07123287671232877,126.34615384615385,"TINT.ACR.DELANIL    FC  3,6L B.GARAN",S - TINTAS E QUIMICOS,Recife,PE
5,146361,1.0,29.0,0.03972602739726028,25.172413793103445,"TINT.ACR.DELANIL    FC  3,6L B.GARAN",S - TINTAS E QUIMICOS,Aracaju,SE
6,146361,1.0,29.0,0.03972602739726028,25.172413793103445,"TINT.ACR.DELANIL    FC  3,6L B.GARAN",S - TINTAS E QUIMICOS,Joao Pessoa,PB
7,146361,5.0,18.0,0.024657534246575342,202.77777777777777,"TINT.ACR.DELANIL    FC  3,6L B.GARAN",S - TINTAS E QUIMICOS,Natal,RN
8,146361,5.0,6.0,0.00821917808219178,608.3333333333334,"TINT.ACR.DELANIL    FC  3,6L B.GARAN",S - TINTAS E QUIMICOS,Caruaru,PE
9,146361,0.0,20.0,0.0273972602739726,0.0,"TINT.ACR.DELANIL    FC  3,6L B.GARAN",S - TINTAS E QUIMICOS,Salvador,BA
92,146361,0.0,0.0,0.0,,"TINT.ACR.DELANIL    FC  3,6L B.GARAN",S - TINTAS E QUIMICOS,Cabo De Santo Agostinho,PE
93,146361,0.0,0.0,0.0,,"TINT.ACR.DELANIL    FC  3,6L B.GARAN",S - TINTAS E QUIMICOS,Alhandra,PB
1,146364,7.0,12.0,0.01643835616438356,425.83333333333337,"TINT.ACR.DELANIL    FC  3,6L ARAR.AZ",S - TINTAS E QUIMICOS,Garanhuns,PE
2,146364,11.0,84.0,0.11506849315068493,95.5952380952381,"TINT.ACR.DELANIL    FC  3,6L ARAR.AZ",S - TINTAS E QUIMICOS,Recife,PE
3,146364,17.0,21.0,0.028767123287671233,590.952380952381,"TINT.ACR.DELANIL    FC  3,6L ARAR.AZ",S - TINTAS E QUIMICOS,Salvador,BA
4,146364,4.0,66.0,0.09041095890410959,44.24242424242424,"TINT.ACR.DELANIL    FC  3,6L ARAR.AZ",S - TINTAS E QUIMICOS,Recife,PE
5,146364,9.0,45.0,0.06164383561643835,146.0,"TINT.ACR.DELANIL    FC  3,6L ARAR.AZ",S - TINTAS E QUIMICOS,Aracaju,SE
6,146364,2.0,28.0,0.038356164383561646,52.14285714285714,"TINT.ACR.DELANIL    FC  3,6L ARAR.AZ",S - TINTAS E QUIMICOS,Joao Pessoa,PB
7,146364,6.0,17.0,0.023287671232876714,257.6470588235294,"TINT.ACR.DELANIL    FC  3,6L ARAR.AZ",S - TINTAS E QUIMICOS,Natal,RN
8,146364,1.0,9.0,0.012328767123287671,81.11111111111111,"TINT.ACR.DELANIL    FC  3,6L ARAR.AZ",S - TINTAS E QUIMICOS,Caruaru,PE
9,146364,0.0,21.0,0.028767123287671233,0.0,"TINT.ACR.DELANIL    FC  3,6L ARAR.AZ",S - TINTAS E QUIMICOS,Salvador,BA
92,146364,0.0,0.0,0.0,,"TINT.ACR.DELANIL    FC  3,6L ARAR.AZ",S - TINTAS E QUIMICOS,Cabo De Santo Agostinho,PE
93,146364,0.0,0.0,0.0,,"TINT.ACR.DELANIL    FC  3,6L ARAR.AZ",S - TINTAS E QUIMICOS,Alhandra,PB
1,146390,13.0,37.0,0.050684931506849315,256.4864864864865,"TINT.ACR.LIMP.FACIL SB 18,0L BR.NEVE",S - TINTAS E QUIMICOS,Garanhuns,PE
2,146390,6.0,35.0,0.04794520547945205,125.14285714285715,"TINT.ACR.LIMP.FACIL SB 18,0L BR.NEVE",S - TINTAS E QUIMICOS,Recife,PE
3,146390,45.0,94.0,0.12876712328767123,349.468085106383,"TINT.ACR.LIMP.FACIL SB 18,0L BR.NEVE",S - TINTAS E QUIMICOS,Salvador,BA
4,146390,13.0,37.0,0.050684931506849315,256.4864864864865,"TINT.ACR.LIMP.FACIL SB 18,0L BR.NEVE",S - TINTAS E QUIMICOS,Recife,PE
5,146390,5.0,7.0,0.009589041095890411,521.4285714285714,"TINT.ACR.LIMP.FACIL SB 18,0L BR.NEVE",S - TINTAS E QUIMICOS,Aracaju,SE
