COD_EMPRESA,CODIGO,ESTOQUE_INICIAL,QTD_VENDIDA_TOTAL,VENDA_MEDIA_DIARIA,DIAS_COBERTURA_ESTOQUE_INICIAL,DESCRICAO,NIVEL_1,CD_CIDADE,CD_ESTADO
1,463806,0.0,135.0,0.18493150684931506,0.0,SANDUICH.ELET.GRILL    SN-01 PT M220,D - ELETROS,Garanhuns,PE
6,463806,0.0,107.0,0.14657534246575343,0.0,SANDUICH.ELET.GRILL    SN-01 PT M220,D - ELETROS,Joao Pessoa,PB
9,462832,0.0,735.0,1.0068493150684932,0.0,DISJ.UNIP.C DIN  50A       GII-C050A,E - MATERIAIS ELETRICOS,Salvador,BA
9,462805,0.0,60.0,0.0821917808219178,0.0,DISJ.BIPO.C DIN 10A        GII-C010A,E - MATERIAIS ELETRICOS,Salvador,BA
9,462807,0.0,751.0,1.0287671232876712,0.0,DISJ.BIPO.C DIN  20A       GII-C020A,E - MATERIAIS ELETRICOS,Salvador,BA
9,462808,0.0,384.0,0.5260273972602739,0.0,DISJ.BIPO.C DIN  25A       GII-C025A,E - MATERIAIS ELETRICOS,Salvador,BA
9,462809,0.0,652.0,0.8931506849315068,0.0,DISJ.BIPO.C DIN 32A        GII-C032A,E - MATERIAIS ELETRICOS,Salvador,BA
9,462810,0.0,441.0,0.6041095890410959,0.0,DISJ.BIPO.C DIN 40A        GII-C040A,E - MATERIAIS ELETRICOS,Salvador,BA
9,462811,0.0,407.0,0.5575342465753425,0.0,DISJ.BIPO.C DIN  16A       GII-C016A,E - MATERIAIS ELETRICOS,Salvador,BA
9,462812,0.0,287.0,0.39315068493150684,0.0,DISJ.BIPO.C DIN  63A       GII-C063A,E - MATERIAIS ELETRICOS,Salvador,BA
9,462813,0.0,78.0,0.10684931506849316,0.0,DISJ.BIPO.C DIN  70A       GII-C070A,E - MATERIAIS ELETRICOS,Salvador,BA
9,462830,0.0,1745.0,2.3904109589041096,0.0,DISJ.UNIP.C DIN  32A       GII-C032A,E - MATERIAIS ELETRICOS,Salvador,BA
9,462831,0.0,2063.0,2.826027397260274,0.0,DISJ.UNIP.C DIN  40A       GII-C040A,E - MATERIAIS ELETRICOS,Salvador,BA
3,461379,0.0,50.0,0.0684931506849315,0.0,COLCHA QUEEN+P.TRAV 3PC JASMINE VD.O,"K - CAMA, MESA E BANHO",Salvador,BA
9,462834,0.0,310.0,0.4246575342465753,0.0,DISJ.UNIP.C DIN  63A       GII-C063A,E - MATERIAIS ELETRICOS,Salvador,BA
9,462837,0.0,662.0,0.9068493150684932,0.0,DISJ.UNIP.C DIN  10A       GII-C010A,E - MATERIAIS ELETRICOS,Salvador,BA
9,462838,0.0,1693.0,2.319178082191781,0.0,DISJ.UNIP.C DIN  25A       GII-C025A,E - MATERIAIS ELETRICOS,Salvador,BA
9,462849,0.0,158.0,0.21643835616438356,0.0,DISJ.BIPO.C DIN  50A       GII-C050A,E - MATERIAIS ELETRICOS,Salvador,BA
9,462850,0.0,1747.0,2.393150684931507,0.0,DISJ.UNIP.C DIN  16A       GII-C016A,E - MATERIAIS ELETRICOS,Salvador,BA
9,462852,0.0,2742.0,3.756164383561644,0.0,DISJ.UNIP.C DIN  20A       GII-C020A,E - MATERIAIS ELETRICOS,Salvador,BA
9,462856,0.0,168.0,0.23013698630136986,0.0,DISPOSIT.PROTECAO DR2P      40A/30MA,E - MATERIAIS ELETRICOS,Salvador,BA
9,462857,0.0,53.0,0.07260273972602739,0.0,DISPOSIT.PROTECAO DR4P      40A/30MA,E - MATERIAIS ELETRICOS,Salvador,BA
9,462859,0.0,118.0,0.16164383561643836,0.0,DISPOSIT.PROTECAO DR2P      63A/30MA,E - MATERIAIS ELETRICOS,Salvador,BA
2,462860,0.0,152.0,0.20821917808219179,0.0,DISPOSIT.PROTECAO DR4P      63A/30MA,E - MATERIAIS ELETRICOS,Recife,PE
92,459675,0.0,110.0,0.1506849315068493,0.0,"REVEST.A 45X90 QUANTUM ONIX LX2,00M2",C - PISOS E REVESTIMENTOS,Cabo De Santo Agostinho,PE
93,459552,0.0,69.0,0.09452054794520548,0.0,COND.SPLIT 9000 EVAP. GWC09  INV.131,D - ELETROS,Alhandra,PB
93,459553,0.0,69.0,0.09452054794520548,0.0,COND.SPLIT 9000 COND. GWC09  INV.131,D - ELETROS,Alhandra,PB
9,459660,0.0,61.0,0.08356164383561644,0.0,FORMA BOLO SILIC. 24CM   CZ   0526-1,B - UTILIDADES DOMESTICAS,Salvador,BA
4,459668,0.0,67.0,0.09178082191780822,0.0,FORMA FRITAR OVO SILIC. CORACAO H337,B - UTILIDADES DOMESTICAS,Recife,PE
6,459668,0.0,155.0,0.21232876712328766,0.0,FORMA FRITAR OVO SILIC. CORACAO H337,B - UTILIDADES DOMESTICAS,Joao Pessoa,PB
7,459668,0.0,60.0,0.0821917808219178,0.0,FORMA FRITAR OVO SILIC. CORACAO H337,B - UTILIDADES DOMESTICAS,Natal,RN
8,459668,0.0,95.0,0.13013698630136986,0.0,FORMA FRITAR OVO SILIC. CORACAO H337,B - UTILIDADES DOMESTICAS,Caruaru,PE
9,459668,0.0,47.0,0.06438356164383562,0.0,FORMA FRITAR OVO SILIC. CORACAO H337,B - UTILIDADES DOMESTICAS,Salvador,BA
9,459674,0.0,72.0,0.09863013698630137,0.0,"REVEST.A 45X90 RIG PALHA      2,00M2",C - PISOS E REVESTIMENTOS,Salvador,BA
9,459675,0.0,512.0,0.7013698630136986,0.0,"REVEST.A 45X90 QUANTUM ONIX LX2,00M2",C - PISOS E REVESTIMENTOS,Salvador,BA
9,459404,0.0,145.0,0.19863013698630136,0.0,COLHER SUCO IX 30CM           A75162,B - UTILIDADES DOMESTICAS,Salvador,BA
9,459676,0.0,70.0,0.0958904109589041,0.0,"REVEST.A 45X90 QUANTUM CARR.LX2,00M2",C - PISOS E REVESTIMENTOS,Salvador,BA
92,459676,0.0,68.0,0.09315068493150686,0.0,"REVEST.A 45X90 QUANTUM CARR.LX2,00M2",C - PISOS E REVESTIMENTOS,Cabo De Santo Agostinho,PE
9,459677,0.0,172.0,0.2356164383561644,0.0,"REVEST.A 45X90 EDEN           2,00M2",C - PISOS E REVESTIMENTOS,Salvador,BA
1,459682,0.0,525.3,0.7195890410958904,0.0,"PORCEL.A 20X120 ESM.TAVO.C.EXT1,70M2",C - PISOS E REVESTIMENTOS,Garanhuns,PE
9,459685,0.0,319.2,0.4372602739726027,0.0,"PORCEL.A 90X90 ESM.VERS.BG EXT2,40M2",C - PISOS E REVESTIMENTOS,Salvador,BA
9,459686,0.0,278.4,0.3813698630136986,0.0,"PORCEL.A 90X90 ESM.ELEM.GR SAT2,40M2",C - PISOS E REVESTIMENTOS,Salvador,BA
9,459688,0.0,170.4,0.23342465753424657,0.0,"PORCEL.A 90X90 ESM.ELEM.TR SAT2,40M2",C - PISOS E REVESTIMENTOS,Salvador,BA
3,460120,0.0,89.0,0.12191780821917808,0.0,LEITEIRA VID. 500ML            29126,B - UTILIDADES DOMESTICAS,Salvador,BA
6,460120,0.0,105.0,0.14383561643835616,0.0,LEITEIRA VID. 500ML            29126,B - UTILIDADES DOMESTICAS,Joao Pessoa,PB
9,460120,0.0,63.0,0.0863013698630137,0.0,LEITEIRA VID. 500ML            29126,B - UTILIDADES DOMESTICAS,Salvador,BA
3,459317,0.0,83.0,0.1136986301369863,0.0,TRAVESSA VID. QUAD. 750ML        001,B - UTILIDADES DOMESTICAS,Salvador,BA
8,459256,0.0,64.0,0.08767123287671233,0.0,CURVA 90 LISA CONDULETE  3/4 ELECTR.,E - MATERIAIS ELETRICOS,Caruaru,PE
9,459256,0.0,211.0,0.28904109589041094,0.0,CURVA 90 LISA CONDULETE  3/4 ELECTR.,E - MATERIAIS ELETRICOS,Salvador,BA
2,459313,0.0,55.0,0.07534246575342465,0.0,COPO ROCKS VID.315ML 06PC        014,B - UTILIDADES DOMESTICAS,Recife,PE
2,459314,0.0,92.0,0.12602739726027398,0.0,COPO LONG VID.390ML 06PC         015,B - UTILIDADES DOMESTICAS,Recife,PE
3,459314,0.0,62.0,0.08493150684931507,0.0,COPO LONG VID.390ML 06PC         015,B - UTILIDADES DOMESTICAS,Salvador,BA
4,459314,0.0,62.0,0.08493150684931507,0.0,COPO LONG VID.390ML 06PC         015,B - UTILIDADES DOMESTICAS,Recife,PE
5,459314,0.0,61.0,0.08356164383561644,0.0,COPO LONG VID.390ML 06PC         015,B - UTILIDADES DOMESTICAS,Aracaju,SE
6,459314,0.0,58.0,0.07945205479452055,0.0,COPO LONG VID.390ML 06PC         015,B - UTILIDADES DOMESTICAS,Joao Pessoa,PB
7,459314,0.0,54.0,0.07397260273972603,0.0,COPO LONG VID.390ML 06PC         015,B - UTILIDADES DOMESTICAS,Natal,RN
8,459314,0.0,59.0,0.08082191780821918,0.0,COPO LONG VID.390ML 06PC         015,B - UTILIDADES DOMESTICAS,Caruaru,PE
5,460156,0.0,80.0,0.1095890410958904,0.0,POTE MANTIMENTO VID.1.1L       29260,B - UTILIDADES DOMESTICAS,Aracaju,SE
6,459317,0.0,59.0,0.08082191780821918,0.0,TRAVESSA VID. QUAD. 750ML        001,B - UTILIDADES DOMESTICAS,Joao Pessoa,PB
9,459317,0.0,58.0,0.07945205479452055,0.0,TRAVESSA VID. QUAD. 750ML        001,B - UTILIDADES DOMESTICAS,Salvador,BA
9,459357,0.0,1303.0,1.784931506849315,0.0,PANO COPA MULTIFLEX  42X065  SORTIDO,"K - CAMA, MESA E BANHO",Salvador,BA
1,459404,0.0,144.0,0.19726027397260273,0.0,COLHER SUCO IX 30CM           A75162,B - UTILIDADES DOMESTICAS,Garanhuns,PE
2,459404,0.0,144.0,0.19726027397260273,0.0,COLHER SUCO IX 30CM           A75162,B - UTILIDADES DOMESTICAS,Recife,PE
3,459404,0.0,144.0,0.19726027397260273,0.0,COLHER SUCO IX 30CM           A75162,B - UTILIDADES DOMESTICAS,Salvador,BA
4,459404,0.0,144.0,0.19726027397260273,0.0,COLHER SUCO IX 30CM           A75162,B - UTILIDADES DOMESTICAS,Recife,PE
5,459404,0.0,144.0,0.19726027397260273,0.0,COLHER SUCO IX 30CM           A75162,B - UTILIDADES DOMESTICAS,Aracaju,SE
6,459404,0.0,144.0,0.19726027397260273,0.0,COLHER SUCO IX 30CM           A75162,B - UTILIDADES DOMESTICAS,Joao Pessoa,PB
8,459404,0.0,72.0,0.09863013698630137,0.0,COLHER SUCO IX 30CM           A75162,B - UTILIDADES DOMESTICAS,Caruaru,PE
3,461358,0.0,102.0,0.13972602739726028,0.0,COLCHA CASAL+P.TRAV 3PC JASMINE   CQ,"K - CAMA, MESA E BANHO",Salvador,BA
1,460987,0.0,2564.98,3.5136712328767126,0.0,"CER.A 54X54 PRESTON MRE HD    2,62M2",C - PISOS E REVESTIMENTOS,Garanhuns,PE
5,460987,0.0,1239.26,1.6976164383561643,0.0,"CER.A 54X54 PRESTON MRE HD    2,62M2",C - PISOS E REVESTIMENTOS,Aracaju,SE
9,460987,0.0,398.24,0.5455342465753424,0.0,"CER.A 54X54 PRESTON MRE HD    2,62M2",C - PISOS E REVESTIMENTOS,Salvador,BA
9,461004,0.0,498.15000000000003,0.6823972602739726,0.0,"REVEST.A 37X59 OHIO BEIGE HD  2,43M2",C - PISOS E REVESTIMENTOS,Salvador,BA
9,461005,0.0,342.63,0.46935616438356165,0.0,"REVEST.A 37X59 OHIO GRAY HD   2,43M2",C - PISOS E REVESTIMENTOS,Salvador,BA
1,461073,0.0,107.0,0.14657534246575343,0.0,ESPATULA BOLO IX ZOE          ATS08P,B - UTILIDADES DOMESTICAS,Garanhuns,PE
2,461073,0.0,120.0,0.1643835616438356,0.0,ESPATULA BOLO IX ZOE          ATS08P,B - UTILIDADES DOMESTICAS,Recife,PE
9,461073,0.0,144.0,0.19726027397260273,0.0,ESPATULA BOLO IX ZOE          ATS08P,B - UTILIDADES DOMESTICAS,Salvador,BA
9,461273,0.0,80.0,0.1095890410958904,0.0,PANO COPA JACQUARD CITRUS    BR 0007,"K - CAMA, MESA E BANHO",Salvador,BA
2,461356,0.0,49.0,0.06712328767123288,0.0,COLCHA SOLTE+P.TRAV 2PC JASMINE   CQ,"K - CAMA, MESA E BANHO",Recife,PE
9,460985,0.0,162.44,0.22252054794520548,0.0,"CER.A 54X54 CASPER MRE HD     2,62M2",C - PISOS E REVESTIMENTOS,Salvador,BA
4,461358,0.0,66.0,0.09041095890410959,0.0,COLCHA CASAL+P.TRAV 3PC JASMINE   CQ,"K - CAMA, MESA E BANHO",Recife,PE
9,461358,0.0,63.0,0.0863013698630137,0.0,COLCHA CASAL+P.TRAV 3PC JASMINE   CQ,"K - CAMA, MESA E BANHO",Salvador,BA
1,461363,0.0,56.0,0.07671232876712329,0.0,COLCHA QUEEN+P.TRAV 3PC JASMINE   CQ,"K - CAMA, MESA E BANHO",Garanhuns,PE
1,461366,0.0,57.0,0.07808219178082192,0.0,COLCHA SOLTE+P.TRAV 2PC JASMINE   RS,"K - CAMA, MESA E BANHO",Garanhuns,PE
4,461366,0.0,78.0,0.10684931506849316,0.0,COLCHA SOLTE+P.TRAV 2PC JASMINE   RS,"K - CAMA, MESA E BANHO",Recife,PE
1,461377,0.0,56.0,0.07671232876712329,0.0,COLCHA SOLTE+P.TRAV 2PC JASMINE VD.O,"K - CAMA, MESA E BANHO",Garanhuns,PE
4,461377,0.0,74.0,0.10136986301369863,0.0,COLCHA SOLTE+P.TRAV 2PC JASMINE VD.O,"K - CAMA, MESA E BANHO",Recife,PE
6,461377,0.0,59.0,0.08082191780821918,0.0,COLCHA SOLTE+P.TRAV 2PC JASMINE VD.O,"K - CAMA, MESA E BANHO",Joao Pessoa,PB
9,461378,0.0,64.0,0.08767123287671233,0.0,COLCHA CASAL+P.TRAV 3PC JASMINE VD.O,"K - CAMA, MESA E BANHO",Salvador,BA
1,461379,0.0,68.0,0.09315068493150686,0.0,COLCHA QUEEN+P.TRAV 3PC JASMINE VD.O,"K - CAMA, MESA E BANHO",Garanhuns,PE
6,460610,0.0,79.0,0.10821917808219178,0.0,ALMOFADA 40X40 FUTTON    ARDOSIA 165,V - DECORACAO,Joao Pessoa,PB
9,460156,0.0,48.0,0.06575342465753424,0.0,POTE MANTIMENTO VID.1.1L       29260,B - UTILIDADES DOMESTICAS,Salvador,BA
9,460475,0.0,69.0,0.09452054794520548,0.0,RODAPE CLA.10CM    LISO/BR 2.40ML/UN,C - PISOS E REVESTIMENTOS,Salvador,BA
1,46050,0.0,254.0,0.34794520547945207,0.0,ESMERILHA.ANG 4.1/2 820W   G720 M220,F - FERRAMENTAS,Garanhuns,PE
2,460518,0.0,122.0,0.16712328767123288,0.0,PORTA-SACHE VID.6CM             1175,B - UTILIDADES DOMESTICAS,Recife,PE
6,460518,0.0,74.0,0.10136986301369863,0.0,PORTA-SACHE VID.6CM             1175,B - UTILIDADES DOMESTICAS,Joao Pessoa,PB
9,460518,0.0,100.0,0.136986301369863,0.0,PORTA-SACHE VID.6CM             1175,B - UTILIDADES DOMESTICAS,Salvador,BA
5,460535,0.0,48.0,0.06575342465753424,0.0,FORMA TORTA DESM.24CM ANTIAD.   1860,B - UTILIDADES DOMESTICAS,Aracaju,SE
9,89650,0.0,50.0,0.0684931506849315,0.0,PERSIANA VINIL  060X125 CZ,V - DECORACAO,Salvador,BA
9,460535,0.0,48.0,0.06575342465753424,0.0,FORMA TORTA DESM.24CM ANTIAD.   1860,B - UTILIDADES DOMESTICAS,Salvador,BA
9,460586,0.0,48.0,0.06575342465753424,0.0,VASO DEC.PU 10CM NT       L.1200MN-3,V - DECORACAO,Salvador,BA
8,463806,0.0,78.0,0.10684931506849316,0.0,SANDUICH.ELET.GRILL    SN-01 PT M220,D - ELETROS,Caruaru,PE
3,460618,0.0,75.0,0.10273972602739725,0.0,CAPA P/CADEIRA MALHA LISA     AMEIXA,V - DECORACAO,Salvador,BA
6,460618,0.0,70.0,0.0958904109589041,0.0,CAPA P/CADEIRA MALHA LISA     AMEIXA,V - DECORACAO,Joao Pessoa,PB
8,460618,0.0,66.0,0.09041095890410959,0.0,CAPA P/CADEIRA MALHA LISA     AMEIXA,V - DECORACAO,Caruaru,PE
9,460618,0.0,155.0,0.21232876712328766,0.0,CAPA P/CADEIRA MALHA LISA     AMEIXA,V - DECORACAO,Salvador,BA
9,460647,0.0,52.0,0.07123287671232877,0.0,POTE MANTIMENTO VID.800ML      29261,B - UTILIDADES DOMESTICAS,Salvador,BA
3,460783,0.0,152.0,0.20821917808219179,0.0,CANTONEIRA BANHEIRO CROM.1PRAT. 0007,U - METAIS E ACESSORIOS,Salvador,BA
4,460783,0.0,54.0,0.07397260273972603,0.0,CANTONEIRA BANHEIRO CROM.1PRAT. 0007,U - METAIS E ACESSORIOS,Recife,PE
9,460783,0.0,79.0,0.10821917808219178,0.0,CANTONEIRA BANHEIRO CROM.1PRAT. 0007,U - METAIS E ACESSORIOS,Salvador,BA
9,460830,0.0,65.0,0.08904109589041095,0.0,FONTE P/LED SLIM        18W IP20 12V,I - ILUMINACAO,Salvador,BA
9,460983,0.0,165.06,0.2261095890410959,0.0,"CER.A 54X54 GRANITE MRE HD    2,62M2",C - PISOS E REVESTIMENTOS,Salvador,BA
9,466540,0.0,330.0,0.4520547945205479,0.0,VENT.COL.40CM 3V        VF4C PT M127,D - ELETROS,Salvador,BA
9,466402,0.0,70.0,0.0958904109589041,0.0,FITA LED 5M  IP20 12W/M  NE IR80 12V,I - ILUMINACAO,Salvador,BA
9,466419,0.0,57.6,0.0789041095890411,0.0,"PORCEL.A 60X120ESM.KHAL.WH EXT1,44M2",C - PISOS E REVESTIMENTOS,Salvador,BA
7,466424,0.0,63.18,0.08654794520547945,0.0,"REVEST.A 30X90 ZEUS MARFIM MT 1,62M2",C - PISOS E REVESTIMENTOS,Natal,RN
9,466424,0.0,68.04,0.0932054794520548,0.0,"REVEST.A 30X90 ZEUS MARFIM MT 1,62M2",C - PISOS E REVESTIMENTOS,Salvador,BA
9,466425,0.0,100.8,0.1380821917808219,0.0,"PORCEL.A 60X60 ESM.BAL.CAM.EXT1,80M2",C - PISOS E REVESTIMENTOS,Salvador,BA
92,466427,0.0,72.96000000000001,0.09994520547945207,0.0,"REVEST.A 10X10 CAPRI AGAVE MT 1,92M2",C - PISOS E REVESTIMENTOS,Cabo De Santo Agostinho,PE
9,466428,0.0,220.79999999999998,0.30246575342465754,0.0,"REVEST.A 10X10 CAPRI MARIN.MT 1,92M2",C - PISOS E REVESTIMENTOS,Salvador,BA
92,466428,0.0,103.68,0.14202739726027397,0.0,"REVEST.A 10X10 CAPRI MARIN.MT 1,92M2",C - PISOS E REVESTIMENTOS,Cabo De Santo Agostinho,PE
5,466500,0.0,118.4,0.16219178082191782,0.0,"PISO VINIL.LVT 19X130 RAVENA  5,92M2",C - PISOS E REVESTIMENTOS,Aracaju,SE
9,466500,0.0,112.48000000000002,0.15408219178082194,0.0,"PISO VINIL.LVT 19X130 RAVENA  5,92M2",C - PISOS E REVESTIMENTOS,Salvador,BA
8,466402,0.0,158.0,0.21643835616438356,0.0,FITA LED 5M  IP20 12W/M  NE IR80 12V,I - ILUMINACAO,Caruaru,PE
2,466583,0.0,81.0,0.11095890410958904,0.0,COLCHA SOLTE+P.TRAV 2PC PARIS SORT16,"K - CAMA, MESA E BANHO",Recife,PE
4,466583,0.0,70.0,0.0958904109589041,0.0,COLCHA SOLTE+P.TRAV 2PC PARIS SORT16,"K - CAMA, MESA E BANHO",Recife,PE
6,466583,0.0,69.0,0.09452054794520548,0.0,COLCHA SOLTE+P.TRAV 2PC PARIS SORT16,"K - CAMA, MESA E BANHO",Joao Pessoa,PB
9,466583,0.0,53.0,0.07260273972602739,0.0,COLCHA SOLTE+P.TRAV 2PC PARIS SORT16,"K - CAMA, MESA E BANHO",Salvador,BA
9,466584,0.0,92.0,0.12602739726027398,0.0,COLCHA CASAL+P.TRAV 3PC PARIS SORT16,"K - CAMA, MESA E BANHO",Salvador,BA
9,466585,0.0,82.0,0.11232876712328767,0.0,COLCHA QUEEN+P.TRAV 3PC PARIS SORT16,"K - CAMA, MESA E BANHO",Salvador,BA
5,466593,0.0,85.0,0.11643835616438356,0.0,"LAMP.LED PAR30 9,8W AM          MBIV",I - ILUMINACAO,Aracaju,SE
7,466593,0.0,52.0,0.07123287671232877,0.0,"LAMP.LED PAR30 9,8W AM          MBIV",I - ILUMINACAO,Natal,RN
9,466593,0.0,219.0,0.3,0.0,"LAMP.LED PAR30 9,8W AM          MBIV",I - ILUMINACAO,Salvador,BA
6,466622,0.0,147.0,0.20136986301369864,0.0,RODAPE TEC 15CM    FRIS/BR 2.40ML/UN,C - PISOS E REVESTIMENTOS,Joao Pessoa,PB
4,466289,0.0,566.0,0.7753424657534247,0.0,FIXA CUBA/ESPELHO BR            400G,S - TINTAS E QUIMICOS,Recife,PE
9,466026,0.0,73.0,0.1,0.0,PORTA-SHAMPOO BOX       CR    OR0224,U - METAIS E ACESSORIOS,Salvador,BA
5,466073,0.0,502.0,0.6876712328767123,0.0,TAPETE BANH. 38X58 RELAX        SORT,U - METAIS E ACESSORIOS,Aracaju,SE
9,466073,0.0,1043.0,1.4287671232876713,0.0,TAPETE BANH. 38X58 RELAX        SORT,U - METAIS E ACESSORIOS,Salvador,BA
9,466112,0.0,335.0,0.4589041095890411,0.0,CORTINA 200X160 PTK LISA SLIM     TP,V - DECORACAO,Salvador,BA
5,466125,0.0,72.0,0.09863013698630137,0.0,CADEIRA POLIP VANDA               VD,O - MOVEIS,Aracaju,SE
9,466125,0.0,126.0,0.1726027397260274,0.0,CADEIRA POLIP VANDA               VD,O - MOVEIS,Salvador,BA
3,466126,0.0,120.0,0.1643835616438356,0.0,CADEIRA POLIP ALICE               VD,O - MOVEIS,Salvador,BA
5,466126,0.0,112.0,0.15342465753424658,0.0,CADEIRA POLIP ALICE               VD,O - MOVEIS,Aracaju,SE
6,466126,0.0,223.0,0.30547945205479454,0.0,CADEIRA POLIP ALICE               VD,O - MOVEIS,Joao Pessoa,PB
9,466126,0.0,110.0,0.1506849315068493,0.0,CADEIRA POLIP ALICE               VD,O - MOVEIS,Salvador,BA
9,466666,0.0,57.0,0.07808219178082192,0.0,GARRAFA TERM.1L ROLHA        VM 1808,B - UTILIDADES DOMESTICAS,Salvador,BA
7,466289,0.0,176.0,0.2410958904109589,0.0,FIXA CUBA/ESPELHO BR            400G,S - TINTAS E QUIMICOS,Natal,RN
8,466289,0.0,119.0,0.16301369863013698,0.0,FIXA CUBA/ESPELHO BR            400G,S - TINTAS E QUIMICOS,Caruaru,PE
9,466289,0.0,330.0,0.4520547945205479,0.0,FIXA CUBA/ESPELHO BR            400G,S - TINTAS E QUIMICOS,Salvador,BA
4,466292,0.0,601.0,0.8232876712328767,0.0,VEDAFLEX MASTIQUE PU CZ         800G,S - TINTAS E QUIMICOS,Recife,PE
9,466292,0.0,68.0,0.09315068493150686,0.0,VEDAFLEX MASTIQUE PU CZ         800G,S - TINTAS E QUIMICOS,Salvador,BA
9,466353,0.0,62.0,0.08493150684931507,0.0,TOALHA BNH CELINE AM            1451,"K - CAMA, MESA E BANHO",Salvador,BA
9,466354,0.0,126.0,0.1726027397260274,0.0,TOALHA BNH CELINE BG            1534,"K - CAMA, MESA E BANHO",Salvador,BA
9,466373,0.0,52.0,0.07123287671232877,0.0,RIPADO ENC.280X12 GOLD      01809 UN,C - PISOS E REVESTIMENTOS,Salvador,BA
9,466386,0.0,52.43,0.07182191780821917,0.0,"REVEST.A 7X26 ANGRA OCEAN MT  1,07M2",C - PISOS E REVESTIMENTOS,Salvador,BA
9,466401,0.0,88.0,0.12054794520547946,0.0,FITA LED 5M  IP20 12W/M  AM IR80 12V,I - ILUMINACAO,Salvador,BA
1,466828,0.0,48.0,0.06575342465753424,0.0,TOALHA RST COSMOPOLITAN VD MUSG 1178,"K - CAMA, MESA E BANHO",Garanhuns,PE
5,466822,0.0,60.0,0.0821917808219178,0.0,TOALHA BNH COSMOPOLITAN VD MUSG 1178,"K - CAMA, MESA E BANHO",Aracaju,SE
6,466822,0.0,112.0,0.15342465753424658,0.0,TOALHA BNH COSMOPOLITAN VD MUSG 1178,"K - CAMA, MESA E BANHO",Joao Pessoa,PB
7,466822,0.0,56.0,0.07671232876712329,0.0,TOALHA BNH COSMOPOLITAN VD MUSG 1178,"K - CAMA, MESA E BANHO",Natal,RN
8,466822,0.0,59.0,0.08082191780821918,0.0,TOALHA BNH COSMOPOLITAN VD MUSG 1178,"K - CAMA, MESA E BANHO",Caruaru,PE
1,466823,0.0,70.0,0.0958904109589041,0.0,TOALHA BNH COSMOPOLITAN MARINHO 2111,"K - CAMA, MESA E BANHO",Garanhuns,PE
2,466823,0.0,95.0,0.13013698630136986,0.0,TOALHA BNH COSMOPOLITAN MARINHO 2111,"K - CAMA, MESA E BANHO",Recife,PE
3,466823,0.0,61.0,0.08356164383561644,0.0,TOALHA BNH COSMOPOLITAN MARINHO 2111,"K - CAMA, MESA E BANHO",Salvador,BA
4,466823,0.0,129.0,0.17671232876712328,0.0,TOALHA BNH COSMOPOLITAN MARINHO 2111,"K - CAMA, MESA E BANHO",Recife,PE
6,466823,0.0,144.0,0.19726027397260273,0.0,TOALHA BNH COSMOPOLITAN MARINHO 2111,"K - CAMA, MESA E BANHO",Joao Pessoa,PB
9,466823,0.0,64.0,0.08767123287671233,0.0,TOALHA BNH COSMOPOLITAN MARINHO 2111,"K - CAMA, MESA E BANHO",Salvador,BA
2,466822,0.0,89.0,0.12191780821917808,0.0,TOALHA BNH COSMOPOLITAN VD MUSG 1178,"K - CAMA, MESA E BANHO",Recife,PE
3,466828,0.0,85.0,0.11643835616438356,0.0,TOALHA RST COSMOPOLITAN VD MUSG 1178,"K - CAMA, MESA E BANHO",Salvador,BA
4,466828,0.0,166.0,0.2273972602739726,0.0,TOALHA RST COSMOPOLITAN VD MUSG 1178,"K - CAMA, MESA E BANHO",Recife,PE
7,466828,0.0,51.0,0.06986301369863014,0.0,TOALHA RST COSMOPOLITAN VD MUSG 1178,"K - CAMA, MESA E BANHO",Natal,RN
9,466828,0.0,56.0,0.07671232876712329,0.0,TOALHA RST COSMOPOLITAN VD MUSG 1178,"K - CAMA, MESA E BANHO",Salvador,BA
3,466829,0.0,90.0,0.1232876712328767,0.0,TOALHA RST COSMOPOLITAN MARINHO 2111,"K - CAMA, MESA E BANHO",Salvador,BA
4,466829,0.0,161.0,0.22054794520547946,0.0,TOALHA RST COSMOPOLITAN MARINHO 2111,"K - CAMA, MESA E BANHO",Recife,PE
6,466829,0.0,180.0,0.2465753424657534,0.0,TOALHA RST COSMOPOLITAN MARINHO 2111,"K - CAMA, MESA E BANHO",Joao Pessoa,PB
8,466829,0.0,83.0,0.1136986301369863,0.0,TOALHA RST COSMOPOLITAN MARINHO 2111,"K - CAMA, MESA E BANHO",Caruaru,PE
9,466829,0.0,59.0,0.08082191780821918,0.0,TOALHA RST COSMOPOLITAN MARINHO 2111,"K - CAMA, MESA E BANHO",Salvador,BA
9,466845,0.0,424.0,0.5808219178082191,0.0,"TINT.PVA.CLASSICA   FC 15,0L BR.NEVE",S - TINTAS E QUIMICOS,Salvador,BA
8,466714,0.0,59.0,0.08082191780821918,0.0,P.SABONETE PLS 300ML      CH PSC 700,U - METAIS E ACESSORIOS,Caruaru,PE
9,466684,0.0,100.0,0.136986301369863,0.0,CANECA CAFE VID.263ML        1092542,B - UTILIDADES DOMESTICAS,Salvador,BA
9,466700,0.0,93.0,0.1273972602739726,0.0,COPO CERVEJA VID.380ML       1100932,B - UTILIDADES DOMESTICAS,Salvador,BA
9,466706,0.0,314.0,0.4301369863013699,0.0,COPO APERIT.VID.95ML         1096889,B - UTILIDADES DOMESTICAS,Salvador,BA
