CODIGO,preco_medio,preco_desvio,preco_min,preco_max,qtd_lojas,amplitude_pct,cv_pct,DESCRICAO,NIVEL_1,receita_total
455219,7517.293636363636,7718.876577670837,3694.95,23098.95,11,258.12,102.68,REFRIG. 2P 260L DF     DC35A BR M127,D - ELETROS,59341.905000000006
470854,4377.211363636364,3936.754632196481,1993.95,10500.0,11,194.33,89.94,COND.SPLIT 18000 EVAP.AR18CV INV.172,D - ELETROS,594046.589075
371011,8.484,3.9180620209486223,7.245,19.635,10,146.04,46.18,SPOT LED EMB.ABS QD   3W     BR MBIV,I - ILUMINACAO,44117.923500000004
367905,851.3495454545456,302.8573719216237,743.295,1763.895,11,119.88,35.57,COOKTOP 5B GAS VID.     6985 PT MBIV,D - ELETROS,831813.6015
275674,15.253636363636362,5.3534846786504815,13.6395,31.395,11,116.4,35.1,TIGELA CER.CEREAL 600ML AZ E01B-0824,B - UTILIDADES DOMESTICAS,127874.61839164335
275675,16.790454545454544,7.220680526981322,13.545,31.395,11,106.31,43.0,TIGELA CER.CEREAL 600ML AM E01B-0654,B - UTILIDADES DOMESTICAS,139411.81382723685
432402,13.657636363636364,5.163284846349798,10.4895,24.045,11,99.25,37.81,CANECA CER.280ML DALAS     RS 101416,B - UTILIDADES DOMESTICAS,41924.9775
403409,115.71,30.355514326066036,80.745,188.895,10,93.47,26.23,FITA LED 5M  IP20 5W/M   IR70 AM 12V,I - ILUMINACAO,241893.2355
457652,41.895,12.274974541725127,34.545,73.395,10,92.73,29.3,SPOT LED TRILHO PT  12W      BR MBIV,I - ILUMINACAO,43904.700000000004
487786,6290.359090909091,1712.7351928739865,5773.95,11454.45,11,90.3,27.23,TV LED 55 OLED SMT 4K    OLED55C4PSA,R - ELETRONICOS,1015279.524
390158,153.405,47.6689206926274,104.895,238.245,10,86.93,31.07,POSTE LED JARDIM 30CM 6W    AM 18433,I - ILUMINACAO,101581.20000000001
401648,4824.263181818182,1085.4714763232441,1804.95,5941.95,11,85.75,22.5,REFRIG. 2P 371L FF     DFX41 PR M127,D - ELETROS,268474.248
395200,151.01100000000002,45.19170399531313,83.895,209.895,10,83.44,29.93,LUSTRE ACO/VID.RED.      CR 1L  PAX2,I - ILUMINACAO,145660.3575
171182,3172.995,754.8178257036593,925.995,3527.895,11,82.0,23.79,REFRIG. 1P 261L DSECO BR  CRA30*M127,D - ELETROS,284752.7235
461592,244.66909090909093,88.54300576042644,120.645,319.095,11,81.11,36.19,BISTEQUEIRA AL/CER.28CM  PT 4813/353,B - UTILIDADES DOMESTICAS,75328.89
396527,9.093,3.023076247797928,6.3,13.545,10,79.68,33.25,TOM.MOD.1M 2P+T 10A      BR 57115030,E - MATERIAIS ELETRICOS,128091.709375
447055,88.1055,24.99943204354851,62.895,131.145,10,77.46,28.37,SPOT EMB. PLS  PAR20  2L BR  RECUADO,I - ILUMINACAO,65635.815
439683,19.367727272727276,4.156823525022659,16.695,31.395,11,75.9,21.46,ASSENTO SNT PLS OVAL UNIVERSAL    BR,U - METAIS E ACESSORIOS,628538.3457198434
458288,233.205,63.33317456120448,157.395,330.645,10,74.29,27.16,TRILHO LED KIT 3 SPOT AM  9W BR MBIV,I - ILUMINACAO,99664.63500000001
445896,260.045625,58.67096388440367,198.45,384.195,8,71.43,22.56,TRILHO LED KIT 3 SPOT NE  9W PT MBIV,I - ILUMINACAO,97457.11499999999
263317,51.765,10.467282359810495,31.395,68.145,10,70.99,20.22,"TINT.ESM.DIAL.B.AGUA AC 0,9L BR.NEVE",S - TINTAS E QUIMICOS,109659.145
218085,420.85909090909087,100.49906285180428,356.895,648.795,11,69.36,23.88,PAPELEIRA              DISCO CR 2020,U - METAIS E ACESSORIOS,58229.955
471923,55.125,12.44544093232538,37.695,75.495,10,68.57,22.58,ARAND.LED SOB. SIERRA  6W BR AM MBIV,I - ILUMINACAO,387632.20825
419820,111.40499999999999,21.90648294455319,103.95,177.45,11,65.98,19.66,TORNEIRA PIA PARE.PT HYDRAMOTION1168,U - METAIS E ACESSORIOS,464862.8120175439
419818,141.8740909090909,41.27517327753948,104.895,198.45,11,65.94,29.09,TORNEIRA PIA COZ. HYDRAMOT. 1167  CZ,U - METAIS E ACESSORIOS,157822.94964545456
464059,359.625,100.15652250352944,241.395,472.395,10,64.23,27.85,LUSTRE SISAL 1LP E27           PS-01,I - ILUMINACAO,44586.885
454310,38.325,8.300240960357717,31.395,55.545,10,63.01,21.66,REFLETOR LED AL.30W          5541 AM,I - ILUMINACAO,42523.1625
427632,285.495,74.54260526705517,209.895,388.395,10,62.52,26.11,LUSTRE MAD.  JUST           VP92-NAT,I - ILUMINACAO,115844.589
300807,152.60000000000002,45.37227264530619,114.45,208.95,9,61.93,29.73,DUCHA OPTIMA          5500W 548 M127,U - METAIS E ACESSORIOS,478103.33435677056
428770,30.555,6.89064583330184,20.895,39.795,10,61.86,22.55,INT.SPL CJ.2S+1T 10A      LGX113 POP,E - MATERIAIS ELETRICOS,107209.305
347466,2454.031363636364,493.5690473940343,1501.395,3013.395,11,61.61,20.11,FORNO INDL. GAS ROMA      IX FIRIV80,N - INDUSTRIAL E NEGOCIOS,48160.245
449823,42.735,6.872845116834802,26.145,52.395,10,61.43,16.08,REFLETOR LED AL.10W.ESPETO   IP65 VD,I - ILUMINACAO,99926.715
452086,3730.3540909090907,847.939768311459,3148.95,5427.45,11,61.08,22.73,LAV.ROUPA 15.0KG CWH15ABA    BR M127,D - ELETROS,92031.68100000001
386056,41.58,7.325793472382361,31.395,56.595,10,60.61,17.62,LUMI.JARDIM ESPETO SPOT     AM 18428,I - ILUMINACAO,124187.826
446562,435.12,96.66623634961694,314.895,577.395,10,60.33,22.22,LUSTRE MAD.  OSLO      44CM VP80-NAT,I - ILUMINACAO,83645.94
395171,68.25,12.545925633447697,33.495,74.445,10,60.0,18.38,"REVEST.A 33,5X60 FORMA FEND.BR2,21M2",C - PISOS E REVESTIMENTOS,65192.56789500001
466402,77.91,17.42318139720757,49.245,94.395,10,57.95,22.36,FITA LED 5M  IP20 12W/M  NE IR80 12V,I - ILUMINACAO,187395.30250000002
424057,218.988,36.693129329617015,187.95,313.95,10,57.54,16.76,TRILHO LED KIT 3 SPOT BR  7W PT MBIV,I - ILUMINACAO,212030.94675
441982,699.8565000000001,113.40543405190071,534.345,928.095,10,56.26,16.2,LUSTRE LED AL. 45W NE LP-017 DO 5190,I - ILUMINACAO,314700.288
457654,37.2645,5.68175171052027,31.395,52.29,10,56.07,15.25,SPOT LED TRILHO PT   7W      BR MBIV,I - ILUMINACAO,43963.395000000004
270605,9.030000000000001,1.694520581167429,6.405,11.445,10,55.81,18.77,CX.ELET.PLS 4X4 AM OCT0G.  57500/004,E - MATERIAIS ELETRICOS,58243.71000000001
422170,41.475,8.045433487388976,31.395,54.495,10,55.7,19.4,LUMI.EXT PLS TARTARUGA C/GRADE    MR,I - ILUMINACAO,42928.0845
429472,22.68,4.876192161923072,18.795,31.395,10,55.56,21.5,INT.PAR CJ.2S    10A LGX202      POP,E - MATERIAIS ELETRICOS,45116.1025
422084,68.25,11.549469684795053,36.645,74.445,10,55.38,16.92,"REVEST.A 37X74 MP37240     RT 1,92M2",C - PISOS E REVESTIMENTOS,43821.288
429465,13.734,2.5460184602630047,10.185,17.745,10,55.05,18.54,INT.PAR.CJ.1P 10A         LGX020 POP,E - MATERIAIS ELETRICOS,50663.1975
463142,135.03000000000003,19.867240623700113,89.145,162.645,10,54.43,14.71,"LUMI. LED SOB. SLIM 2,34M BR 72W  BR",I - ILUMINACAO,112880.754
429473,38.745,8.072793816269558,27.195,48.195,10,54.2,20.84,INT.PAR CJ.3S    10A LGX222      POP,E - MATERIAIS ELETRICOS,47874.435
347263,32.7789,7.391921779889179,20.9895,38.745,10,54.17,22.55,"CER.A 46X46 PSI66010       P4 2,58M2",C - PISOS E REVESTIMENTOS,302811.23439
330430,6672.711818181819,1420.3222359050653,4681.95,8252.895,11,53.52,21.29,VITRINE VER 1P 501L REFRIG. VCFVM127,N - INDUSTRIAL E NEGOCIOS,47291.37
464040,1609.086818181818,317.8014248416197,1385.895,2246.895,11,53.51,19.75,FRIGOBAR 67L MDRD108FGA012   BR M220,D - ELETROS,273138.34975
393595,19.845,4.399431781491788,15.645,26.145,10,52.91,22.17,TOM.CJ.2T 2P+T 20A       BR 57241066,E - MATERIAIS ELETRICOS,275237.8681393117
326263,1.9854545454545454,0.3095436523776132,1.26,2.31,11,52.88,15.59,SUPORTE 4X2 3MOD.  BR 850200DUALE UP,E - MATERIAIS ELETRICOS,261051.40149498908
427952,75.49499999999999,14.74160778205688,55.545,94.395,10,51.46,19.53,LUMI.JARDIM SOLAR ESPETO SPOT VD 579,I - ILUMINACAO,55003.44500000001
393065,4.326,0.672874431079083,2.73,4.935,10,50.97,15.55,PLACA CX.ELET.PLS CEGA   3/4 PLASTI.,E - MATERIAIS ELETRICOS,44802.0875
471925,66.99,10.995237605436273,52.395,85.995,10,50.16,16.41,ARAND.LED SOB. SIERRA  6W PT AM MBIV,I - ILUMINACAO,485111.0775
481696,3433.223181818182,619.7147078546415,2203.95,3916.395,11,49.88,18.05,TV LED 50 UHD SMT 4K   UN50DU7700GXZ,R - ELETRONICOS,4240884.91955
307173,50.8305,8.758458911246887,35.595,60.795,10,49.58,17.23,PLAFON VID.FS  BR/BR 25CM   CL725PBN,I - ILUMINACAO,394997.0765
392084,9.953999999999999,1.8677017963261688,7.56,12.495,10,49.58,18.76,CX.ELET.EX.PLS  5 ENTRADAS PLASTIBOX,E - MATERIAIS ELETRICOS,155477.42875
358996,63.94499999999999,12.570799497247576,52.395,83.895,10,49.26,19.66,PLAFON AL/VID.LUXO       1LP    1812,I - ILUMINACAO,173290.6955
121901,2205.945,340.0750284863621,2089.395,3170.895,10,49.03,15.42,"MOTOSERRA GAS.1,6KW MS210 S35CM 0013",M - MAQUINAS E MOTORES,143095.0395
472113,15.089454545454545,2.898777711851544,13.545,20.895,11,48.71,19.21,PRATO RASO CER.26CM           092971,B - UTILIDADES DOMESTICAS,110938.77675
427630,431.55,72.74015569133738,367.395,577.395,10,48.66,16.86,LUSTRE MAD.  OSLO           VP80-CAF,I - ILUMINACAO,56306.985
472147,15.18490909090909,2.8598608429273424,13.545,20.895,11,48.4,18.83,TIGELA CER.500ML     GIARDINO 091196,B - UTILIDADES DOMESTICAS,43946.004375000004
428516,23.94,4.065126074305692,17.745,29.295,10,48.25,16.98,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,57432.515
301253,210.92399999999998,31.291010050811717,145.95,247.695,10,48.24,14.84,DUCHA FIT   EL. BR    5500W 658 M127,U - METAIS E ACESSORIOS,145420.17
341154,360.2655,61.195744970545135,262.395,435.645,10,48.09,16.99,TORNEIRA PIA COZ. B.MOV.  C21     CR,U - METAIS E ACESSORIOS,290134.75365
449529,24.045,4.672205046870268,14.595,26.145,11,48.03,19.43,PROTETOR P/TRAV. 050X070 IMPERM. BR,"K - CAMA, MESA E BANHO",88649.1165
450482,810.075,131.70067957303792,682.395,1070.895,10,47.96,16.26,LUSTRE MET. ESPIRAL  5LP G9  DO 5319,I - ILUMINACAO,83750.541
215356,39.6375,6.601050105854372,30.345,49.245,10,47.68,16.65,INT.PAR.MOD 1M S/TAMPA SL40030FLIG,E - MATERIAIS ELETRICOS,53157.405
304421,949.8586363636364,106.28271047284477,734.895,1186.395,11,47.53,11.19,PORTA-TOAL. BAR 2040 C33 P.500MM  CR,U - METAIS E ACESSORIOS,97758.654
392031,46.515,8.240995085546407,31.395,53.445,10,47.4,17.72,TUBO ELETR.PVC      CZ    3/4     3M,E - MATERIAIS ELETRICOS,65094.9915
348310,2459.531454545455,470.5701115330454,1984.395,3148.6455,11,47.34,19.13,BALANCA ELET.300KG PLATAF. IX   2169,N - INDUSTRIAL E NEGOCIOS,67211.655
446662,128.5095,24.692962610833064,103.95,164.745,10,47.31,19.21,"REVEST.A 30X90 TREVI ORO AC   1,62M2",C - PISOS E REVESTIMENTOS,97396.47036
419437,56.07000000000001,11.081798139291292,47.145,73.395,10,46.82,19.76,ARAND.LED PLS.   PT 3W QD   AM 18549,I - ILUMINACAO,205932.09000000003
419436,57.120000000000005,11.191793868723636,47.145,73.395,10,45.96,19.59,ARAND.LED PSL.   BR 3W QD   BR 18548,I - ILUMINACAO,98342.895
459054,137.445,26.05608374257345,94.395,157.395,11,45.84,18.96,"PERFIL EMB.BR 2,0M  FIUU     14X11MM",I - ILUMINACAO,75004.545
454309,50.505,8.96164047482379,40.845,63.945,10,45.74,17.74,REFLETOR LED AL.30W          5540 BR,I - ILUMINACAO,51305.1315
481383,138.39000000000001,22.771259297632184,104.895,167.895,10,45.52,16.45,TRILHO LED KIT 3 SPOT AM  5W BR MBIV,I - ILUMINACAO,185000.445
304374,342.5959090909091,43.57641224436574,281.295,435.645,11,45.05,12.72,CABIDE CR C33             POLO  2060,U - METAIS E ACESSORIOS,45078.915
473898,35.213181818181816,6.528141876800501,25.095,40.845,11,44.73,18.54,GARRAFA AGUA VID.1L            19387,B - UTILIDADES DOMESTICAS,66558.751
386092,56.595000000000006,10.034689830782016,42.945,68.145,10,44.53,17.73,LUMI.JARDIM ESPETO SPOT     AM 18430,I - ILUMINACAO,173990.831
419435,56.595000000000006,10.616025621672168,48.195,73.395,10,44.53,18.76,ARAND.LED PLS.   BR 3W QD   AM 18547,I - ILUMINACAO,218175.125
443237,2191.3690909090906,254.79159811322452,1858.395,2833.95,11,44.52,11.63,FECH.DIG.EMB.CART.BIO.WF IP65 FDE300,"G - PORTAS, JANELAS E FECHADURAS",630556.5735
429468,21.525,3.6102631483037353,16.695,26.145,10,43.9,16.77,INT.SPL CJ.2S 10A         LGX101 POP,E - MATERIAIS ELETRICOS,135484.84916666668
403388,212.8455,33.28801589911902,171.15,264.495,10,43.86,15.64,FITA LED 5M  IP20 10W/M  IR70 AM 12V,I - ILUMINACAO,163918.524
253369,53.129999999999995,8.923970528862135,46.095,69.195,10,43.48,16.8,RESIST.DUCH.SPACE/MART    6400W M220,U - METAIS E ACESSORIOS,44020.9
454370,439.73999999999995,55.97254014246631,346.395,536.445,10,43.22,12.73,PLAFON LED PLS XANGAI  3EM1 24W MBIV,I - ILUMINACAO,46786.635
417810,48.720000000000006,7.845779120010963,41.895,62.895,10,43.1,16.1,SENSOR PRESEN.FRONT.SOB. 110G     BR,E - MATERIAIS ELETRICOS,322515.375
447235,752.745,123.249705882002,587.895,907.095,10,42.4,16.37,LUSTRE MET.      PA-02  6LP  DO 5078,I - ILUMINACAO,355679.5935
445881,24.884999999999998,3.7955236792832685,20.895,31.395,10,42.19,15.25,LUMI.BALIZ.SOLAR ESPETO  3W VD 18615,I - ILUMINACAO,97208.685
462849,47.355000000000004,7.321611844396015,38.745,58.695,10,42.13,15.46,DISJ.BIPO.C DIN  50A       GII-C050A,E - MATERIAIS ELETRICOS,55265.56
471796,52.395,8.193289937503739,40.845,62.895,10,42.08,15.64,REFLETOR LED AL.50W          5956 VD,I - ILUMINACAO,75541.9525
304667,653.751,78.43330230201965,523.845,796.95,10,41.78,12.0,PAPELEIRA               POLO CR 2020,U - METAIS E ACESSORIOS,86856.105
462811,45.465,6.7903608151555535,36.645,55.545,10,41.57,14.94,DISJ.BIPO.C DIN  16A       GII-C016A,E - MATERIAIS ELETRICOS,101580.3425
458458,166.9605,27.30199447842594,135.45,204.645,10,41.44,16.35,TRILHO LED KIT 3 SPOT AM  6W PT MBIV,I - ILUMINACAO,124178.46
419130,1782.795,249.49869739138921,1469.895,2204.895,10,41.23,13.99,LUSTRE CRISTAL 6LP E14 AB    LTB-001,I - ILUMINACAO,254415.73500000002
462842,66.35999999999999,9.405171449792926,52.395,79.695,10,41.14,14.17,DISJ.TRIP.C DIN  32A       GII-C032A,E - MATERIAIS ELETRICOS,59648.82
409247,804.6818181818181,112.62993523643539,688.695,1018.395,11,40.97,14.0,LUSTRE LED 3EM1 35W  CR   LP-01 3014,I - ILUMINACAO,70410.312
462743,2643.6422727272725,518.1190509446823,2098.95,3181.395,11,40.95,19.6,COOKTOP GRELHA ELET. CK00002 IX MBIV,D - ELETROS,58894.5
471794,35.910000000000004,5.09727868573026,27.195,41.895,10,40.94,14.19,REFLETOR LED AL.20W          5952 VD,I - ILUMINACAO,62005.44
475909,59.64954545454545,9.159160838893882,41.895,66.045,11,40.49,15.35,POTE MANTIMENTO VID.3PC        65569,B - UTILIDADES DOMESTICAS,44439.0555
487782,2941.899545454545,358.0281385621426,2833.95,4021.395,11,40.36,12.17,TV LED 50 UHD SMT 4K     50UT8050PSA,R - ELETRONICOS,4655667.302192308
467999,39.031363636363636,4.904543348217594,36.645,52.395,11,40.35,12.57,BANQUETA PLS ICARAI               VD,O - MOVEIS,65189.131
180208,52.3005,7.824116723311328,41.895,62.895,10,40.15,14.96,INT.SPL CJ.1S+1T 2P 10A  615074 PLUS,E - MATERIAIS ELETRICOS,42579.495
470049,1814.295,264.6981299518378,1375.395,2099.895,10,39.93,14.59,LUSTRE CRIST. 8LP E14   LTB-002 5029,I - ILUMINACAO,89494.9545
462807,47.67,6.107474928315302,36.645,55.545,10,39.65,12.81,DISJ.BIPO.C DIN  20A       GII-C020A,E - MATERIAIS ELETRICOS,147861.805
462809,47.67,6.304859237128135,36.645,55.545,10,39.65,13.23,DISJ.BIPO.C DIN 32A        GII-C032A,E - MATERIAIS ELETRICOS,158976.405
445892,193.62,30.645493143364494,160.545,237.195,10,39.59,15.83,TRILHO LED KIT 3 SPOT NE  6W PT MBIV,I - ILUMINACAO,89223.3825
444587,55.86,7.342496169559777,50.295,72.345,10,39.47,13.14,OLEO LUBR.SINT.HAV.      SP 0W20 1LT,A - AUTOMOTIVO,106118.11000000002
403389,207.3855,25.445479018874845,171.15,252.945,10,39.44,12.27,FITA LED 5M  IP20 10W/M  NE IR70 12V,I - ILUMINACAO,100364.35500000001
419438,61.27227272727273,9.639018716559367,52.395,76.545,11,39.41,15.73,ARAND.LED PSL.   PT 3W QD   BR 18550,I - ILUMINACAO,70776.93000000001
458287,163.485,16.9003254406535,127.995,192.045,10,39.18,10.34,TRILHO LED KIT 3 SPOT AM  6W BR MBIV,I - ILUMINACAO,132093.7275
249011,247.2368181818182,29.027373828226978,207.795,304.395,11,39.07,11.74,FECH.IN RM IXE 882/90         VICTO.,"G - PORTAS, JANELAS E FECHADURAS",134345.631
470515,48.38590909090909,8.882505788960069,38.745,57.645,11,39.06,18.36,GARRAFA TERM.1L ROLHA    PT SR1091/1,B - UTILIDADES DOMESTICAS,54620.0725
429455,11.318999999999999,1.3140624033888189,8.085,12.495,10,38.96,11.61,TOM.CJ.1T 2P+T 10A        LGX030 POP,E - MATERIAIS ELETRICOS,1299370.493865492
202481,772.4181818181819,75.641438453824,666.645,966.945,11,38.88,9.79,CUBA LOC.SEMI-EN.QUAD.BASIC Q2  BR01,W - LOUCAS E PIAS,422375.5305
429458,9.2295,1.5888997765749733,7.875,11.445,10,38.68,17.22,TOM.MOD 2P+T 20A         LG03020 POP,E - MATERIAIS ELETRICOS,111378.50719117647
452172,49.361666666666665,7.488282513367134,41.895,60.795,9,38.29,15.17,LUSTRE PLS.SIDES BR 1LP    140270002,I - ILUMINACAO,117776.785
458289,247.92833333333334,37.91931401014527,209.895,304.395,9,38.12,15.29,TRILHO LED KIT 3 SPOT AM  9W PT MBIV,I - ILUMINACAO,130770.57
451944,30.53590909090909,3.2130062388531226,20.895,32.445,11,37.82,10.52,BACIA PLS 11.0L              RS 3079,B - UTILIDADES DOMESTICAS,52966.5885
462812,47.355000000000004,6.562849990667164,38.745,56.595,10,37.69,13.86,DISJ.BIPO.C DIN  63A       GII-C063A,E - MATERIAIS ELETRICOS,69625.29
441457,625.17,92.82006787327839,493.395,728.595,8,37.62,14.85,PLAFON LED BERLIN     3TONS 20W MBIV,I - ILUMINACAO,50192.625
470050,655.725,77.13383822940486,493.395,739.095,10,37.47,11.76,LUSTRE LED 35W NE       LP-201D 5629,I - ILUMINACAO,898885.7955
479557,109.599,11.296794235534259,83.895,124.95,10,37.46,10.31,"PORCEL.A 26X106 ESM.AVE.CR SAT2,00M2",C - PISOS E REVESTIMENTOS,162040.809
437734,47.717727272727274,6.66338366133767,34.545,52.395,11,37.41,13.96,LAMP.LED  TUB T05   18W   G5 BR MBIV,I - ILUMINACAO,49577.955
470053,280.665,36.35015818397493,228.795,333.795,10,37.41,12.95,PLAFON CRIST. 1LP E27  LTC-202D 5903,I - ILUMINACAO,56995.785
481973,1179.655909090909,172.0923145555632,1050.0,1490.895,11,37.37,14.59,COND.SPLIT EVAP 9000  HIQI09 INV.201,D - ELETROS,1822581.945025738
468001,42.37227272727273,3.678407511163196,36.645,52.395,11,37.17,8.68,BANQUETA PLS ICARAI               TC,O - MOVEIS,71055.19750000001
480406,1366.9950000000001,186.63895627655018,1144.395,1648.395,10,36.87,13.65,LUSTRE LED 135W AM   PT LP-900P 6121,I - ILUMINACAO,58848.51000000001
466289,42.945,4.536518488885503,30.345,46.095,10,36.67,10.56,FIXA CUBA/ESPELHO BR            400G,S - TINTAS E QUIMICOS,146949.67
463008,2179.150909090909,227.15494220705588,1763.895,2561.895,11,36.62,10.42,CHUVEIRO MET.C/DESV.MANUAL   BL 1990,U - METAIS E ACESSORIOS,88171.72350000001
317101,148.92149999999998,14.870597583822919,135.45,189.945,10,36.59,9.99,DUCHA HIGI.C18 GAT.ABS       CR 1850,U - METAIS E ACESSORIOS,1335682.7127485431
366453,244.62136363636364,24.975043652705512,219.45,308.595,11,36.44,10.21,CUBA LOC.SOB/EMB 43X31 OVAL     BR01,W - LOUCAS E PIAS,67944.555
341628,3360.8495454545455,451.9016184163017,2509.395,3727.395,11,36.24,13.45,FORNO INDL. GAS ROMA      IX FIRI110,N - INDUSTRIAL E NEGOCIOS,70681.59
381557,860.79,90.9952210283595,613.095,922.845,10,35.98,10.57,PNEU 205/60R16 EFFICIENTSUV   108022,A - AUTOMOTIVO,104084.9145
470566,708.1305,102.78565611261138,586.845,840.945,10,35.88,14.52,PLAFON LED 3EM1 55W BR LSE-001B 5826,I - ILUMINACAO,181025.775
360923,160.776,21.242249410078962,130.2,187.845,10,35.85,13.21,FITA LED 5M  IP20 6W/M   IR80 AM 12V,I - ILUMINACAO,116725.82250000001
474293,149.5009090909091,17.865053011141875,130.095,183.645,11,35.82,11.95,TRILHO LED KIT 3 SPOT NE  5W BR MBIV,I - ILUMINACAO,194118.036
473531,294.0,33.71809973886428,247.695,352.695,10,35.71,11.47,PLAFON LED 3EM1 20W          NE-5235,I - ILUMINACAO,118789.9125
445895,267.8454545454546,34.45921650694815,217.245,312.795,11,35.67,12.87,TRILHO LED KIT 3 SPOT NE  9W BR MBIV,I - ILUMINACAO,60436.95
415015,44.205,4.611507345760168,36.645,52.395,10,35.63,10.43,SENSOR PRESEN.TETO EMB/SOB. 360G  BR,E - MATERIAIS ELETRICOS,578464.1085227273
430085,150.024,14.232034640205184,135.45,188.895,10,35.62,9.49,"PORCEL.A 90X90 ESM.BRER.TER.EX1,63M2",C - PISOS E REVESTIMENTOS,66861.28785
446333,507.36,50.30764663547683,450.45,630.945,11,35.58,9.92,BASE MONOC.CHUVEIRO BX/AL PRES 3/4CO,U - METAIS E ACESSORIOS,1121780.926
462810,50.295,5.556077753235639,38.745,56.595,10,35.49,11.05,DISJ.BIPO.C DIN 40A        GII-C040A,E - MATERIAIS ELETRICOS,125816.985
403413,139.1355,19.34740040677299,114.45,163.695,10,35.39,13.91,FITA LED 5M  IP20 5W/M   NE IR70 12V,I - ILUMINACAO,72667.875
465696,62.51318181818181,8.94995175202841,48.195,70.245,11,35.27,14.32,PORTA-SHAMPOO REGISTRO BR     OR0082,U - METAIS E ACESSORIOS,42387.450000000004
466424,145.6035,13.494490449809504,114.45,165.795,10,35.26,9.27,"REVEST.A 30X90 ZEUS MARFIM MT 1,62M2",C - PISOS E REVESTIMENTOS,236578.99230000004
360262,23.854090909090914,1.925723004720329,19.845,28.245,11,35.21,8.07,"LAMP.LED  DIC.MR16 4,5W BR GU10 MBIV",I - ILUMINACAO,202921.1177
431265,71.61,8.103841681573005,56.595,81.795,10,35.19,11.32,"REVEST.A 10X20 BRK20030       2,00M2",C - PISOS E REVESTIMENTOS,140965.23
470560,598.92,70.4991577963879,524.895,734.895,10,35.06,11.77,LUSTRE LED 3EM1 36W  DO LP-700D 5815,I - ILUMINACAO,76238.82
467603,18.126818181818184,1.576590106412051,14.595,20.895,11,34.76,8.7,PRATO SMES.PORC.19CM     ASTER 80033,B - UTILIDADES DOMESTICAS,41988.1455
360263,24.235909090909093,2.03700984065102,20.895,29.295,11,34.66,8.4,"LAMP.LED  DIC.MR16 4,5W AM GU10 MBIV",I - ILUMINACAO,328050.32
462857,158.34,18.87048621525158,127.995,182.595,10,34.48,11.92,DISPOSIT.PROTECAO DR4P      40A/30MA,E - MATERIAIS ELETRICOS,173544.105
462860,158.34,19.344902429322303,131.145,185.745,10,34.48,12.22,DISPOSIT.PROTECAO DR4P      63A/30MA,E - MATERIAIS ELETRICOS,194368.965
214841,30.954,3.8891914326759487,27.195,37.695,10,33.92,12.56,INT.SPL MOD 1M S/TAMPA SL4001/0FLLIG,E - MATERIAIS ELETRICOS,48598.515
477293,620.7313636363637,79.2859038256773,461.895,671.895,11,33.83,12.77,PAINEL TV 1.36 C/NICHO VEGAS OFF/NT,O - MOVEIS,133526.29499999998
462808,46.725,5.604373292349467,39.795,55.545,10,33.71,11.99,DISJ.BIPO.C DIN  25A       GII-C025A,E - MATERIAIS ELETRICOS,103152.9275
457102,72.05863636363637,6.642292183767996,52.395,76.545,11,33.51,9.22,CAPACHO F.COCO 30X60       SORTIDO 2,V - DECORACAO,56375.76
462745,1482.7431818181817,157.58462317549774,1363.95,1858.395,11,33.35,10.63,DEPURAD.6B 90CM TOUCH  DV92T PT M220,D - ELETROS,46907.07000000001
466115,316.78499999999997,38.75307729716441,283.395,388.395,10,33.15,12.23,LUSTRE LED NE 45W DO    LP-602D 5807,I - ILUMINACAO,58998.765
462844,73.185,8.26474440016145,61.845,85.995,10,33.0,11.29,DISJ.TRIP.C DIN  40A       GII-C040A,E - MATERIAIS ELETRICOS,97736.73000000001
371143,287.2131818181818,38.22713220166581,209.895,304.395,11,32.9,13.31,LIQUID.15V 1000W        LN54 VM M220,D - ELETROS,77678.9055
435360,643.545,77.28583311319093,524.895,734.895,10,32.63,12.01,BATERIA P/CARRO        HNP50GDD 50AH,A - AUTOMOTIVO,67676.65800000001
477961,515.4449999999999,62.108976806899655,461.895,629.895,10,32.59,12.05,LUSTRE LED 3EM1 20W    ACR-003D 6058,I - ILUMINACAO,602573.5065
467910,38.745,5.883748804971198,31.395,43.995,11,32.52,15.19,CANECA CAFE VID.90ML      06PC 39509,B - UTILIDADES DOMESTICAS,85072.72200000001
462654,113.085,10.297378307122642,95.445,132.195,10,32.5,9.11,DISPOSIT.PROTECAO DR2P      25A/30MA,E - MATERIAIS ELETRICOS,251914.7925
428128,340.07399999999996,43.85637707335161,292.95,403.095,10,32.39,12.9,IMPERMEAB. CIMENTO ELASTICO      4KG,S - TINTAS E QUIMICOS,65971.92
403394,204.0255,25.234317951947894,171.15,237.195,10,32.37,12.37,FITA LED 5M  IP20 10W/M  BR IR70 12V,I - ILUMINACAO,73305.54000000001
369633,8.148,0.714205852678344,6.72,9.345,10,32.22,8.77,CANALETA S/DIV. ADESIV. 10X10 2MT BR,E - MATERIAIS ELETRICOS,198551.7680901515
249008,205.89545454545453,19.26459322884154,179.445,245.595,11,32.13,9.36,FECH.IN RM IXP 901/882        VICTO.,"G - PORTAS, JANELAS E FECHADURAS",201993.48750000002
