CODIGO,DESCRICAO,NIVEL_1,demanda_projetada_2026,vendido_24_meses,venda_media_anual_historica,crescimento_pct_vs_media_historica,venda_media_diaria_2026,estoque_seguranca_30d,estoque_inicial_total_referencia,sugestao_compra_2026
429455,TOM.CJ.1T 2P+T 10A        LGX030 POP,E - MATERIAIS ELETRICOS,161450.41627919284,281011.0,140505.5,14.9,442.32990761422695,13269.89722842681,54224.0,174720.0
326263,SUPORTE 4X2 3MOD.  BR 850200DUALE UP,E - MATERIAIS ELETRICOS,116556.574677505,148792.0,74396.0,56.7,319.3330813082329,9579.992439246987,7400.0,126137.0
429459,INT.SPL CJ.1S 10A         LGZ010 POP,E - MATERIAIS ELETRICOS,65055.36742809696,109759.0,54879.5,18.5,178.2338833646492,5347.016500939476,7045.0,70402.0
432048,MASSA CORRIDA PVA CORAL PLS     25KG,S - TINTAS E QUIMICOS,63820.159867296294,145797.0,72898.5,-12.5,174.84975306108575,5245.4925918325725,25045.0,69066.0
454313,REFLETOR LED AL.100W         IP65 BR,I - ILUMINACAO,27544.0663401858,32731.0,16365.5,68.3,75.46319545256384,2263.895863576915,0.0,29808.0
455282,LAMP.LED  BULBO  T70 30W BR E27 MBIV,I - ILUMINACAO,21607.682622060114,37271.0,18635.5,15.9,59.199130471397574,1775.9739141419273,4358.0,23384.0
455283,LAMP.LED  BULBO  T80 40W BR E27 MBIV,I - ILUMINACAO,20837.10486248366,40409.0,20204.5,3.1,57.08795852735249,1712.6387558205747,4081.0,22550.0
429456,TOM.CJ.2T 2P+T 10A        LGX303 POP,E - MATERIAIS ELETRICOS,18371.289262935552,29507.0,14753.5,24.5,50.332299350508364,1509.968980515251,6233.0,19881.0
474263,"PORCEL.A 60X60 EPO.MARMO RT   1,80M2",C - PISOS E REVESTIMENTOS,17712.91923763974,21456.0,10728.0,65.1,48.52854585654723,1455.856375696417,0.0,19169.0
447868,PRATO RASO PORC.28CM    PEIXES 80000,B - UTILIDADES DOMESTICAS,15702.706735537717,9450.0,4725.0,232.3,43.02111434393895,1290.6334303181684,103.0,16993.0
462838,DISJ.UNIP.C DIN  25A       GII-C025A,E - MATERIAIS ELETRICOS,15489.368302725607,26502.0,13251.0,16.9,42.43662548691947,1273.0987646075841,2487.0,16762.0
457489,LAMP.LED  BULBO  T60 20W BR E27 MBIV,I - ILUMINACAO,15384.280404031524,36771.0,18385.5,-16.3,42.1487134357028,1264.461403071084,7638.0,16649.0
489647,PANELA PRESSAO ANTIAD.4.5L   5306897,B - UTILIDADES DOMESTICAS,14183.732767564443,7030.0,3515.0,303.5,38.85954182894368,1165.7862548683104,0.0,15350.0
462850,DISJ.UNIP.C DIN  16A       GII-C016A,E - MATERIAIS ELETRICOS,14062.77880645873,31812.0,15906.0,-11.6,38.52816111358556,1155.8448334075667,4096.0,15219.0
454887,"LAMP.LED MR16 4,0W AM GU10 3000K BIV",I - ILUMINACAO,11849.244334505393,11762.0,5881.0,101.5,32.46368310823395,973.9104932470185,300.0,12823.0
462852,DISJ.UNIP.C DIN  20A       GII-C020A,E - MATERIAIS ELETRICOS,11349.746995895533,32707.0,16353.5,-30.6,31.09519724902886,932.8559174708658,4648.0,12283.0
472051,TAPETE BANH.TEC.040X060 DALLAS SORT2,U - METAIS E ACESSORIOS,11316.562118362532,19826.0,9913.0,14.2,31.004279776335704,930.1283932900711,0.0,12247.0
473195,PAINEL LED EMB. 18W BR QUAD.    MBIV,I - ILUMINACAO,9878.7404913186,38357.0,19178.5,-48.5,27.065042441968767,811.951273259063,0.0,10691.0
462830,DISJ.UNIP.C DIN  32A       GII-C032A,E - MATERIAIS ELETRICOS,9802.380000411444,23047.0,11523.5,-14.9,26.8558356175656,805.675068526968,2957.0,10608.0
454888,"LAMP.LED MR16 7,0W AM GU10 3000K BIV",I - ILUMINACAO,9616.098049765471,13493.0,6746.5,42.5,26.345474108946497,790.3642232683949,426.0,10406.0
456722,LAMP.LED  BULBO T100 50W BR E27 MBIV,I - ILUMINACAO,9246.19572002774,22804.0,11402.0,-18.9,25.33204306856915,759.9612920570745,4508.0,10006.0
462831,DISJ.UNIP.C DIN  40A       GII-C040A,E - MATERIAIS ELETRICOS,9166.111149134962,14925.0,7462.5,22.8,25.112633285301264,753.3789985590379,1864.0,9919.0
391922,LAMP.LED DIC. 4W AM    GU10 MR16 BIV,I - ILUMINACAO,8749.35327101326,17011.0,8505.5,2.9,23.970830879488386,719.1249263846515,2472.0,9468.0
458349,LAMP.LED PAR20 7W  AM           MBIV,I - ILUMINACAO,8715.242551988515,13717.0,6858.5,27.1,23.877376854763053,716.3213056428916,1062.0,9432.0
462837,DISJ.UNIP.C DIN  10A       GII-C010A,E - MATERIAIS ELETRICOS,8152.163017401258,14514.0,7257.0,12.3,22.33469319835961,670.0407959507883,1806.0,8822.0
483049,"PORCEL.C 74X74 ESM.KHALI WH AC1,62M2",C - PISOS E REVESTIMENTOS,7858.815678406133,7814.88,3907.44,101.1,21.53100185864694,645.9300557594081,0.0,8505.0
429458,TOM.MOD 2P+T 20A         LG03020 POP,E - MATERIAIS ELETRICOS,7444.953205152143,11587.0,5793.5,28.5,20.39713206890998,611.9139620672994,790.0,8057.0
415015,SENSOR PRESEN.TETO EMB/SOB. 360G  BR,E - MATERIAIS ELETRICOS,7141.283214515098,13162.0,6581.0,8.5,19.565159491822186,586.9547847546655,3624.0,7728.0
419038,CORTINA 240X160 PTK.LISA SLIM    2MF,V - DECORACAO,6747.8433973956,3059.0,1529.5,341.2,18.487242184645478,554.6172655393643,59.0,7302.0
475770,"PORCEL.A 74X74 ESM.KHALI WH AC1,62M2",C - PISOS E REVESTIMENTOS,6435.336544043926,6944.94,3472.47,85.3,17.63105902477788,528.9317707433364,0.0,6964.0
483700,"PORCEL.A 60X60 ESM.MUNA.CI.EXT1,80M2",C - PISOS E REVESTIMENTOS,6275.279793532855,4285.8,2142.9,192.8,17.19254737954207,515.7764213862621,0.0,6791.0
419820,TORNEIRA PIA PARE.PT HYDRAMOTION1168,U - METAIS E ACESSORIOS,6013.9197824901285,7678.0,3839.0,56.7,16.476492554767475,494.29477664302425,11.0,6508.0
360263,"LAMP.LED  DIC.MR16 4,5W AM GU10 MBIV",I - ILUMINACAO,5981.0142438963385,14306.0,7153.0,-16.4,16.386340394236544,491.5902118270963,3595.0,6473.0
480981,"PORCEL.A 100X100 ESM. AVE.B.EX2,00M2",C - PISOS E REVESTIMENTOS,5534.523468457434,4614.0,2307.0,139.9,15.163077995773792,454.89233987321376,0.0,5989.0
483694,"PORCEL.A 60X60 ESM.KHALI WH AC1,80M2",C - PISOS E REVESTIMENTOS,5515.250807559033,4964.4,2482.2,122.2,15.110276185093241,453.3082855527972,0.0,5969.0
487713,"PORCEL.A 120X120 ESM. ARAM.CET2,88M2",C - PISOS E REVESTIMENTOS,5290.0390997436625,3576.96,1788.48,195.8,14.493257807516883,434.7977342255065,0.0,5725.0
480982,"PORCEL.A 100X100 EPO. AVEN.BRU2,00M2",C - PISOS E REVESTIMENTOS,5252.508558932011,5468.0,2734.0,92.1,14.390434408032906,431.71303224098716,0.0,5684.0
454907,LAMP.LED PAR20 7W  AM     3000K MBIV,I - ILUMINACAO,5227.0910447059305,7237.0,3618.5,44.5,14.320797382755973,429.6239214826792,200.0,5657.0
461004,"REVEST.A 37X59 OHIO BEIGE HD  2,43M2",C - PISOS E REVESTIMENTOS,4991.160325988151,11136.69,5568.345,-10.4,13.674411852022333,410.23235556067,1902.69,5401.0
390662,"REVEST.A 34X50 ROCALLA MIX    2,38M2",C - PISOS E REVESTIMENTOS,4850.414895486468,3465.28,1732.64,179.9,13.288807932839637,398.6642379851891,580.72,5249.0
483704,"PORCEL.A 60X60 ESM.KHAL.WH EXT1,80M2",C - PISOS E REVESTIMENTOS,4832.389692642173,4696.2,2348.1,105.8,13.239423815458009,397.1827144637403,0.0,5230.0
487031,COLCHA CASAL+P.TRAV 3PC PARIS SORT22,"K - CAMA, MESA E BANHO",4760.386204796379,2288.0,1144.0,316.1,13.042153985743505,391.26461957230515,0.0,5152.0
446869,"LAMP.LED MR11 3,5W AM GU10 MINI MBIV",I - ILUMINACAO,4574.908846174675,11370.0,5685.0,-19.5,12.533996838834726,376.0199051650418,1132.0,4951.0
480640,"REVEST.A 32,5X57 RVI57080  P2 2,21M2",C - PISOS E REVESTIMENTOS,4509.685111706565,3818.88,1909.44,136.2,12.355301675908398,370.65905027725194,0.0,4880.0
460987,"CER.A 54X54 PRESTON MRE HD    2,62M2",C - PISOS E REVESTIMENTOS,4474.513247935921,11672.1,5836.05,-23.3,12.258940405303893,367.7682121591168,1197.34,4842.0
470176,LAV.ROUPA 13.0KG BWK13AB     BR M220,D - ELETROS,4304.929287002105,4181.0,2090.5,105.9,11.794326813704398,353.82980441113193,35.0,4659.0
417810,SENSOR PRESEN.FRONT.SOB. 110G     BR,E - MATERIAIS ELETRICOS,4284.999571491657,7114.0,3557.0,20.5,11.7397248534018,352.19174560205397,2672.0,4637.0
374210,DESLIZANTE P/TRILHO CORTINA  10UN BR,V - DECORACAO,3914.391057686156,3994.0,1997.0,96.0,10.724359062153852,321.7307718646156,308.0,4236.0
429468,INT.SPL CJ.2S 10A         LGX101 POP,E - MATERIAIS ELETRICOS,3867.212709668033,7049.0,3524.5,9.7,10.595103314158994,317.8530994247698,1783.0,4185.0
482509,REFLETOR LED AL.50W          5954 BR,I - ILUMINACAO,3851.455103701179,23785.0,11892.5,-67.6,10.551931790962133,316.557953728864,0.0,4168.0
429481,PLACA 4X2 1PST.            LGP21 POP,E - MATERIAIS ELETRICOS,3782.234035284204,6222.0,3111.0,21.6,10.3622850281759,310.868550845277,320.0,4093.0
474267,"PORCEL.A 60X60 EPO.CHAMPANG.RT1,80M2",C - PISOS E REVESTIMENTOS,3758.0640011903806,13253.4,6626.7,-43.3,10.296065756685975,308.88197270057924,0.0,4067.0
472141,PRATO RASO CER.24CM        AZ 022538,B - UTILIDADES DOMESTICAS,3727.982917001195,4046.0,2023.0,84.3,10.213651827400534,306.40955482201605,3615.0,4034.0
427734,PLAFON LED RED. MILAO   BR  18W MBIV,I - ILUMINACAO,3697.671896232014,3240.0,1620.0,128.3,10.130607934882232,303.91823804646697,949.0,4002.0
419437,ARAND.LED PLS.   PT 3W QD   AM 18549,I - ILUMINACAO,3642.78632566634,3493.0,1746.5,108.6,9.980236508674905,299.40709526024716,428.0,3942.0
449065,PANELA PRESSAO ANTIAD.4.5L   GR 5481,B - UTILIDADES DOMESTICAS,3605.58368984901,3692.0,1846.0,95.3,9.878311479038384,296.3493443711515,197.0,3902.0
487712,"PORCEL.A 120X120 EPO. ARAM.WH 2,88M2",C - PISOS E REVESTIMENTOS,3457.331244652527,3121.92,1560.96,121.5,9.472140396308292,284.16421188924875,0.0,3741.0
360262,"LAMP.LED  DIC.MR16 4,5W BR GU10 MBIV",I - ILUMINACAO,3453.9711068066777,9020.0,4510.0,-23.4,9.462934539196377,283.88803617589133,1804.0,3738.0
419435,ARAND.LED PLS.   BR 3W QD   AM 18547,I - ILUMINACAO,3437.562995980582,3857.0,1928.5,78.3,9.417980810905703,282.5394243271711,1519.0,3720.0
485640,"PORCEL.A 74X74 EPO.GOBI MARF. 1,62M2",C - PISOS E REVESTIMENTOS,3299.577897381564,3996.54,1998.27,65.1,9.039939444880998,271.19818334642997,0.0,3571.0
486509,TOALHA BNH LINEA               BR 01,"K - CAMA, MESA E BANHO",3287.3153794048117,2370.0,1185.0,177.4,9.006343505218663,270.1903051565599,0.0,3558.0
483606,"CER.A 60X60 COLOSSEO EXT RT   2,12M2",C - PISOS E REVESTIMENTOS,3280.426756292993,3614.6,1807.3,81.5,8.987470565186282,269.6241169555885,0.0,3550.0
471923,ARAND.LED SOB. SIERRA  6W BR AM MBIV,I - ILUMINACAO,3212.9266913611987,7130.0,3565.0,-9.9,8.80253888044164,264.0761664132492,0.0,3477.0
474095,OLEO LUBR.SINT.HAV.      SP 5W30 1LT,A - AUTOMOTIVO,3178.9633208934633,12108.0,6054.0,-47.5,8.70948855039305,261.2846565117915,0.0,3440.0
429482,PLACA 4X2 2PST.            LGP22 POP,E - MATERIAIS ELETRICOS,3168.650158929435,5587.0,2793.5,13.4,8.681233312135438,260.4369993640631,406.0,3429.0
467603,PRATO SMES.PORC.19CM     ASTER 80033,B - UTILIDADES DOMESTICAS,3143.562945357499,3551.0,1775.5,77.1,8.612501220157531,258.37503660472595,2439.0,3402.0
479534,"PORCEL.A 80X80 ESM.NICE BG.SAT2,60M2",C - PISOS E REVESTIMENTOS,3036.2613789404404,3642.6,1821.3,66.7,8.318524325864221,249.55572977592664,0.0,3286.0
296839,TRAVESSA PORC.30CM QUEIJOS C04W-389P,B - UTILIDADES DOMESTICAS,2934.5135248367624,3958.0,1979.0,48.3,8.039763081744555,241.19289245233665,715.0,3176.0
467605,PRATO FUNDO PORC.22CM    NATUR 80026,B - UTILIDADES DOMESTICAS,2786.8326220245617,2635.0,1317.5,111.5,7.635157868560443,229.05473605681328,800.0,3016.0
459682,"PORCEL.A 20X120 ESM.TAVO.C.EXT1,70M2",C - PISOS E REVESTIMENTOS,2782.4780237779373,6286.6,3143.3,-11.5,7.623227462405308,228.69682387215923,1705.1,3011.0
351757,"LAMP.LED PAR20 7,0W          AM MBIV",I - ILUMINACAO,2728.837132890899,8953.0,4476.5,-39.0,7.4762661175093115,224.28798352527934,1614.0,2953.0
429483,PLACA 4X2 3PST.            LGP23 POP,E - MATERIAIS ELETRICOS,2721.476774566477,4806.0,2403.0,13.3,7.456100752236924,223.6830225671077,685.0,2945.0
445389,"PORCEL.A 90X90 POL.MATER.PETRO1,62M2",C - PISOS E REVESTIMENTOS,2715.973516365905,1273.32,636.66,326.6,7.441023332509329,223.23069997527986,40.5,2939.0
337895,"CORAL.LOC DECORA    FC  0,8L BASE MF",S - TINTAS E QUIMICOS,2621.586495755274,4486.0,2243.0,16.9,7.182428755493901,215.47286266481703,402.0,2837.0
478940,"TINT.ACR.COR.PAR BD FC 15,0L BR.NEVE",S - TINTAS E QUIMICOS,2620.8129724495593,1447.0,723.5,262.2,7.180309513560436,215.4092854068131,0.0,2836.0
454884,"LAMP.LED MR11 3,5W AM GU10 3000K BIV",I - ILUMINACAO,2593.0117911246134,4377.0,2188.5,18.5,7.104141893492091,213.12425680476275,51.0,2806.0
485162,"PORCEL.A 100X100 ESM.MUN.MF AC2,00M2",C - PISOS E REVESTIMENTOS,2545.168375196232,3104.0,1552.0,64.0,6.973064041633512,209.19192124900536,0.0,2754.0
479535,"PORCEL.A 80X80 ESM.NICE BG.EXT2,60M2",C - PISOS E REVESTIMENTOS,2523.1016493148522,3192.8,1596.4,58.0,6.912607258396855,207.37821775190565,0.0,2730.0
469639,CAPACHO F.COCO 040X060 TEXAS   SORT1,V - DECORACAO,2466.1826820315714,3569.0,1784.5,38.2,6.756664882278278,202.69994646834834,1200.0,2669.0
474264,"PORCEL.A 60X60 EPO.LINK GRY.RT1,80M2",C - PISOS E REVESTIMENTOS,2411.3980337013363,5538.6,2769.3,-12.9,6.606569955346127,198.1970986603838,0.0,2610.0
466770,"REVEST.A 30X60 BILRO BCO BR   2,28M2",C - PISOS E REVESTIMENTOS,2385.947861160796,6972.24,3486.12,-31.6,6.536843455235058,196.10530365705173,2715.48,2582.0
429465,INT.PAR.CJ.1P 10A         LGX020 POP,E - MATERIAIS ELETRICOS,2378.1789708172787,3840.0,1920.0,23.9,6.515558824156928,195.46676472470784,379.0,2574.0
337892,"CORAL.LOC DECORA    FC  3,2L BASE MF",S - TINTAS E QUIMICOS,2338.8965121684573,5004.0,2502.0,-6.5,6.407935649776595,192.23806949329787,405.0,2531.0
434289,PISO FELP. ROYAL 45X70       CZ 7221,"K - CAMA, MESA E BANHO",2334.9677045316434,4103.0,2051.5,13.8,6.397171793237379,191.91515379712138,1085.0,2527.0
466428,"REVEST.A 10X10 CAPRI MARIN.MT 1,92M2",C - PISOS E REVESTIMENTOS,2282.0503324202646,2720.64,1360.32,67.8,6.252192691562369,187.56578074687107,887.04,2470.0
419817,TORNEIRA PIA COZ. HYDRAMOTION1167 PT,U - METAIS E ACESSORIOS,2277.5570415849465,3044.0,1522.0,49.6,6.239882305712182,187.19646917136546,98.0,2465.0
483611,"REVEST.A 30X60 STADIO MATTE   2,37M2",C - PISOS E REVESTIMENTOS,2263.8333013684332,2540.64,1270.32,78.2,6.202283017447762,186.06849052343284,0.0,2450.0
149929,TORNEIRA LAVA.MESA CR B.BX C77  1202,U - METAIS E ACESSORIOS,2247.2129741515723,13469.0,6734.5,-66.6,6.156747874387869,184.70243623163606,4738.0,2432.0
419818,TORNEIRA PIA COZ. HYDRAMOT. 1167  CZ,U - METAIS E ACESSORIOS,2240.6476639789917,2754.0,1377.0,62.7,6.1387607232301145,184.16282169690342,17.0,2425.0
483605,"CER.A 60X60 FORUM EXT RT      2,12M2",C - PISOS E REVESTIMENTOS,2221.3911169091843,3196.96,1598.48,39.0,6.0860030600251624,182.58009180075487,0.0,2404.0
462832,DISJ.UNIP.C DIN  50A       GII-C050A,E - MATERIAIS ELETRICOS,2201.1343578395936,5016.0,2508.0,-12.2,6.03050508997149,180.9151526991447,748.0,2382.0
472134,PRATO SMES.CER.18CM           091101,B - UTILIDADES DOMESTICAS,2197.5621317098535,2490.0,1245.0,76.5,6.0207181690680915,180.62154507204275,2751.0,2378.0
479530,"PORCEL.A 60X60 ESM.AREST.SATIN2,20M2",C - PISOS E REVESTIMENTOS,2176.1859633980894,2167.0,1083.5,100.8,5.962153324378327,178.8645997313498,0.0,2355.0
483703,"PORCEL.A 60X60 ESM.MUNA BR AC 1,80M2",C - PISOS E REVESTIMENTOS,2137.4567259960454,1935.0,967.5,120.9,5.856045824646699,175.68137473940098,0.0,2313.0
351758,"LAMP.LED PAR20 7,0W          BR MBIV",I - ILUMINACAO,2116.4248855366154,5069.0,2534.5,-16.5,5.798424343935933,173.95273031807798,1202.0,2290.0
486409,"REVEST.A 33X66 CARAIVA ND HD  2,20M2",C - PISOS E REVESTIMENTOS,2108.853274271509,1408.0,704.0,199.6,5.777680203483586,173.33040610450757,0.0,2282.0
487782,TV LED 50 UHD SMT 4K     50UT8050PSA,R - ELETRONICOS,2086.4764696204957,1842.0,921.0,126.5,5.716373889371221,171.49121668113662,0.0,2258.0
479559,"REVEST.A 45X90 RIPA NERO      2,00M2",C - PISOS E REVESTIMENTOS,2078.2964873459346,1810.0,905.0,129.6,5.6939629790299575,170.81888937089872,0.0,2249.0
476576,LENCOL JG CASAL DPL ATTUALE   SORT 4,"K - CAMA, MESA E BANHO",2077.659755745701,1933.0,966.5,115.0,5.692218508892332,170.76655526676996,0.0,2248.0
479615,"PORCEL.A 74X74 ESM.AVEN.BRT AC1,62M2",C - PISOS E REVESTIMENTOS,2032.7869579912885,16658.46,8329.23,-75.6,5.569279336962435,167.07838010887303,0.0,2200.0
428358,MAO FRANCESA ACO 38CM FORTE       BR,Q - BASICOS CONSTRUCAO,1995.4667137756733,4063.0,2031.5,-1.8,5.467032092536091,164.01096277608275,559.0,2159.0
427984,MAO FRANCESA ACO 18CM FORTE       BR,Q - BASICOS CONSTRUCAO,1988.4892352344575,8810.0,4405.0,-54.9,5.447915712971117,163.43747138913352,2003.0,2152.0
479557,"PORCEL.A 26X106 ESM.AVE.CR SAT2,00M2",C - PISOS E REVESTIMENTOS,1972.026241741798,1742.0,871.0,126.4,5.402811621210406,162.08434863631217,0.0,2134.0
471925,ARAND.LED SOB. SIERRA  6W PT AM MBIV,I - ILUMINACAO,1967.5906418950312,8417.0,4208.5,-53.2,5.390659292863099,161.71977878589297,0.0,2129.0
481697,TV LED 55 UHD SMT 4K   UN55DU7700GXZ,R - ELETRONICOS,1945.7717082672534,1932.0,966.0,101.4,5.330881392513023,159.92644177539069,0.0,2106.0
472115,PRATO SMES.CER.18CM           092778,B - UTILIDADES DOMESTICAS,1944.7754730256747,2868.0,1434.0,35.6,5.32815198089226,159.8445594267678,2980.0,2105.0
480150,SABONETEIRA PLS SOFT        VD 13088,U - METAIS E ACESSORIOS,1926.8027122714825,1697.0,848.5,127.1,5.2789115404698155,158.36734621409445,0.0,2085.0
445886,LUMI.LED PLS TARTARUGA BR 8W      NE,I - ILUMINACAO,1924.2001631961557,1488.0,744.0,158.6,5.271781269030564,158.1534380709169,308.0,2082.0
473500,"PORCEL.A 90X90 ESM.DETRO.WH CE2,40M2",C - PISOS E REVESTIMENTOS,1916.295301423258,3655.2,1827.6,4.9,5.250124113488378,157.50372340465134,0.0,2074.0
333671,COLA PAPEL PAREDE 200GR      AT10025,S - TINTAS E QUIMICOS,1900.1340188592903,2751.0,1375.5,38.1,5.205846627011755,156.17539881035265,326.0,2056.0
328005,LIXEIRA ESCR.ACO 8.5L     PR OR98011,B - UTILIDADES DOMESTICAS,1877.1604640845255,1512.0,756.0,148.3,5.142905381053494,154.28716143160483,14.0,2031.0
481696,TV LED 50 UHD SMT 4K   UN50DU7700GXZ,R - ELETRONICOS,1836.6490762761507,1720.0,860.0,113.6,5.031915277468906,150.95745832406718,0.0,1988.0
475779,"PORCEL.A 74X74 ESM.GOBI MF AC 1,62M2",C - PISOS E REVESTIMENTOS,1825.4416845994172,1644.3,822.15,122.0,5.001210094792924,150.03630284378772,0.0,1975.0
476575,LENCOL JG SOLTE DPL ATTUALE   SORT 4,"K - CAMA, MESA E BANHO",1801.1246511721624,1519.0,759.5,137.1,4.934588085403185,148.03764256209553,0.0,1949.0
466593,"LAMP.LED PAR30 9,8W AM          MBIV",I - ILUMINACAO,1799.7853798482026,3420.0,1710.0,5.3,4.930918848899186,147.92756546697558,499.0,1948.0
387731,"REVEST.A 30X60 MONACO BLU MATE2,28M2",C - PISOS E REVESTIMENTOS,1791.5381959718509,3762.0,1881.0,-4.8,4.908323824580413,147.2497147374124,791.16,1939.0
435656,"REVEST.A 32,5X59 ESTRELA BR AC1,53M2",C - PISOS E REVESTIMENTOS,1789.5219933560525,1582.02,791.01,126.2,4.902799981797404,147.08399945392213,393.21,1937.0
410730,PISO FELP.CHARME 50X70        AM 189,"K - CAMA, MESA E BANHO",1779.8484178283884,4493.0,2246.5,-20.8,4.87629703514627,146.2889110543881,1609.0,1926.0
405771,PISO FELP.ROYAL 45X70        BG 7110,"K - CAMA, MESA E BANHO",1727.4662727886584,3514.0,1757.0,-1.7,4.7327843090100234,141.9835292703007,651.0,1869.0
59057,TABUA CARANGUEJO C/MARTELO,B - UTILIDADES DOMESTICAS,1725.4291237311795,1818.0,909.0,89.8,4.727203078715561,141.81609236146681,22.0,1867.0
475767,"PORCEL.A 74X74 ESM.MUNA.BR AC 1,62M2",C - PISOS E REVESTIMENTOS,1723.0522991705452,4608.9,2304.45,-25.2,4.720691230604233,141.620736918127,0.0,1865.0
149930,TORNEIRA LAVA.MESA CR B.ALT.C77 1203,U - METAIS E ACESSORIOS,1720.1853804857676,4817.0,2408.5,-28.6,4.7128366588651165,141.3850997659535,1474.0,1862.0
341888,"REVEST.A 30X60 PAST.BOSSA MAR 2,37M2",C - PISOS E REVESTIMENTOS,1710.985541276231,5405.97,2702.985,-36.7,4.68763161993488,140.6289485980464,635.1600000000001,1852.0
446034,FECH.DIG.SOB.                 FSP100,"G - PORTAS, JANELAS E FECHADURAS",1695.615646300127,2379.0,1189.5,42.5,4.645522318630485,139.36566955891456,189.0,1835.0
428421,MAO FRANCESA ACO 23CM FORTE       BR,Q - BASICOS CONSTRUCAO,1684.7946036824176,6733.0,3366.5,-50.0,4.615875626527171,138.47626879581514,1044.0,1823.0
472108,PRATO RASO CER.26CM           127737,B - UTILIDADES DOMESTICAS,1652.8767542270948,2676.0,1338.0,23.5,4.528429463635876,135.8528839090763,2653.0,1789.0
475769,"PORCEL.A 74X74 EPO.MUNARI BCO 1,62M2",C - PISOS E REVESTIMENTOS,1635.8941974314548,2096.28,1048.14,56.1,4.481901910771109,134.45705732313326,0.0,1770.0
486523,TOALHA RST LINEA               BR 01,"K - CAMA, MESA E BANHO",1619.3208163103263,1161.0,580.5,179.0,4.436495387151579,133.09486161454737,0.0,1752.0
462810,DISJ.BIPO.C DIN 40A        GII-C040A,E - MATERIAIS ELETRICOS,1616.151929020153,2475.0,1237.5,30.6,4.427813504164803,132.83440512494408,329.0,1749.0
446058,"PORCEL.A 82X82 ESM.CALA.V.CETI2,00M2",C - PISOS E REVESTIMENTOS,1602.0976529631457,7528.0,3764.0,-57.4,4.389308638255193,131.6792591476558,442.0,1734.0
474978,TOALHA BNH LIZZIE             BR 001,"K - CAMA, MESA E BANHO",1601.1686904374972,2361.0,1180.5,35.6,4.386763535445198,131.60290606335593,0.0,1733.0
472111,PRATO SMES.CER.18CM           090956,B - UTILIDADES DOMESTICAS,1580.1893431733167,2709.0,1354.5,16.7,4.329285871707717,129.87857615123153,2923.0,1710.0
449215,LAMP.LED MR16   7W AM GU10     DIM.,I - ILUMINACAO,1575.537927495727,2177.0,1088.5,44.7,4.316542267111581,129.49626801334742,86.0,1705.0
475778,"PORCEL.A 74X74 EPO.GOBI SHELL 1,62M2",C - PISOS E REVESTIMENTOS,1572.6136938325506,3913.92,1956.96,-19.6,4.308530668034385,129.25592004103157,0.0,1702.0
488929,FERRO PASSAR SEC.  HD1172/80 CZ M220,D - ELETROS,1568.4124921912967,3354.0,1677.0,-6.5,4.297020526551497,128.91061579654493,0.0,1697.0
149992,MARTELETE ROT/ROMP. 800W  HR2470 220,F - FERRAMENTAS,1559.9699142922013,2819.0,1409.5,10.7,4.273890176143017,128.21670528429053,404.0,1688.0
428516,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,1557.3982930114018,2476.0,1238.0,25.8,4.266844638387402,128.00533915162208,311.0,1685.0
405773,PISO FELP.ROYAL 45X70        VD 7117,"K - CAMA, MESA E BANHO",1554.709993140922,1769.0,884.5,75.8,4.2594794332628005,127.78438299788402,0.0,1682.0
485532,TOALHA PRAIA 80X140 PORTO VM      02,"K - CAMA, MESA E BANHO",1552.088658556857,1483.0,741.5,109.3,4.2522976946763205,127.56893084028961,0.0,1680.0
428770,INT.SPL CJ.2S+1T 10A      LGX113 POP,E - MATERIAIS ELETRICOS,1544.3903615024867,3887.0,1943.5,-20.5,4.231206469869827,126.93619409609481,943.0,1671.0
446333,BASE MONOC.CHUVEIRO BX/AL PRES 3/4CO,U - METAIS E ACESSORIOS,1538.8840170018914,2447.0,1223.5,25.8,4.21612059452573,126.4836178357719,339.0,1665.0
472102,PRATO SMES.CER.18CM           102554,B - UTILIDADES DOMESTICAS,1533.5889772276234,1856.0,928.0,65.3,4.201613636240064,126.04840908720193,1327.0,1660.0
485336,TOALHA JG 2PC LILLE EXTRA SOFT   BR,"K - CAMA, MESA E BANHO",1523.5817535833878,3727.0,1863.5,-18.2,4.174196585159967,125.225897554799,0.0,1649.0
474982,TOALHA RST LIZZIE            BR 001,"K - CAMA, MESA E BANHO",1520.4519192471666,2848.0,1424.0,6.8,4.165621696567579,124.96865089702739,0.0,1645.0
465210,"CER.A 80X80 ESM.PSI80050R     2,59M2",C - PISOS E REVESTIMENTOS,1517.9625236907445,11165.49,5582.745,-72.8,4.158801434769163,124.7640430430749,883.19,1643.0
467659,GRAMA SINTETICA 10MM ROLO       1X2M,V - DECORACAO,1517.1507402485447,1608.0,804.0,88.7,4.156577370543958,124.69732111631873,0.0,1642.0
479616,"PORCEL.A 74X74 EPO.AVENIDA BRT1,62M2",C - PISOS E REVESTIMENTOS,1492.6837820883363,2039.58,1019.79,46.4,4.089544608461195,122.68633825383586,0.0,1615.0
428355,MAO FRANCESA ACO 28CM FORTE       PT,Q - BASICOS CONSTRUCAO,1486.6457248822967,3469.0,1734.5,-14.3,4.073001985978895,122.19005957936685,301.0,1609.0
